province_id,province,gdp,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
71,Chanthaburi,Construction,1561.750865,2090.81453,1101.865931,743.990235,561.329171,662.584594,573.417643,887.080815,894.449396,1015.069402,1074.015541,957.199302,1195.275887,1114.867919,1146.010044,1545.205859,1950.707726,2723.794222,1894.278706,1639.607518,2174.189366,2716.425454,2329.110987,2448.851817,2884.651176,2462.564197,2455.332111
60,Nakhon Nayok,Construction,449.196515,599.795123,550.419984,535.300874,466.435896,593.001195,1086.423962,1374.888283,1427.72568,1164.027744,690.143061,478.953868,630.777213,547.067649,703.695499,694.949189,598.395569,651.057338,562.024261,864.632154,1439.645782,1843.469197,1561.708763,1521.487987,1559.528245,1717.004237,1695.574637
52,Prachin Buri,Construction,1289.609467,2097.390276,1387.143775,762.803236,1169.955011,881.49196,616.823014,580.790799,637.717701,708.040269,706.300934,709.255428,745.089123,631.366242,881.363524,848.52276,1251.65185,2145.586365,1605.89342,1558.051492,1557.494345,1387.557861,1473.342497,1381.306264,1431.100212,1458.376634,1569.017089
75,Sa Kaew,Construction,1026.898506,1446.181759,1043.162878,549.133646,664.888133,663.976428,538.01858,698.592805,615.673877,666.335184,1355.969194,1096.799541,852.417135,924.038595,1285.790335,682.841326,898.728089,1035.886307,862.550978,915.285409,1167.762403,1386.805793,1733.919533,1393.53292,1410.854473,1694.450004,1450.626269
30,Ratchaburi,Construction,1955.858703,3020.747676,1948.40313,1446.037996,1631.895059,1163.827952,1092.37989,1105.897407,1379.807614,1714.063878,1679.321182,1578.417886,1813.122781,1887.587984,2247.070177,2071.286092,1972.326876,2527.924215,2371.721348,3300.099031,3595.368652,4125.753543,3989.948379,4194.463037,3985.320187,3669.910428,3952.191416
73,Kanchanaburi,Construction,3356.719096,3339.249455,2983.549509,2100.318883,2018.331307,1716.733018,1917.429693,1781.601946,1513.686712,1380.379255,1724.517318,1165.662334,1307.708228,1185.881557,1580.374353,1634.788735,1490.270655,1366.206309,1604.028896,1565.004046,1574.485268,1843.446303,2159.558537,2763.906708,2976.826153,2985.818842,2999.68464
42,Phachuap Khiri Khan,Construction,1992.163822,2564.519312,1499.287082,763.613557,739.266397,808.838672,762.823737,1291.949386,914.048816,1719.262963,1843.453781,1610.964169,2231.502019,2303.756601,2040.83724,1917.709011,1776.533309,1848.929076,1893.469418,2318.39754,2832.667257,2957.965301,2477.260882,3006.792978,2884.751098,3120.408079,2733.900814
8,Phetchaburi,Construction,2185.607201,2340.623637,1988.662099,1317.063352,1460.744775,1167.047163,1785.255719,1624.849252,1684.587079,1864.077059,2016.450791,1503.572974,1812.068397,1941.976735,1682.114676,2318.562262,1623.442247,2081.017215,1879.173273,2204.220824,2422.680848,2407.644818,2379.443966,2534.600773,2876.051518,2768.665442,2943.561697
48,Suphan Buri,Construction,2368.826757,3281.380572,2453.569835,1919.369492,1869.733044,1838.950283,1610.028749,1247.41962,1084.913526,1330.559689,1334.623295,1295.867115,1154.244834,1158.616591,1683.626968,1525.310956,1596.481198,2099.044659,2026.77675,1813.06453,2238.224205,2556.861755,2422.205339,2578.115977,2338.761986,2882.378437,2428.713801
50,Samut Songkhram,Construction,490.186513,497.602258,449.553885,255.125463,187.874008,227.765651,163.648074,266.234266,311.996488,368.761726,347.883227,437.861118,400.652065,483.10839,490.828007,488.080094,577.032314,559.002933,641.173186,688.46674,631.447579,754.039149,924.321568,785.880519,788.108543,744.901611,823.525765
17,Saraburi,Construction,1803.192302,2687.311533,1623.958195,1265.428654,1046.209277,1145.408479,990.173788,1357.676471,1311.323006,1630.743482,2210.564458,1685.25836,1625.682919,1371.999917,1610.203276,1928.185741,1751.633642,3102.391978,2158.335771,2849.42018,2798.811364,3114.530379,2179.691058,2013.988057,1769.010733,2583.55123,3100.515615
49,Singburi,Construction,657.483223,476.495359,436.678345,251.234926,250.396499,310.032791,238.202508,375.039221,302.912094,377.747079,382.697983,460.754633,560.48147,440.202345,502.415378,420.319667,514.102657,1020.07592,565.545235,511.71596,534.530905,571.63715,568.027128,574.859457,549.602745,669.266742,685.613606
66,Chai Nat,Construction,2445.278768,2637.074471,2377.790639,1651.857256,1608.285095,1871.275212,1813.73259,1716.779023,1351.419485,909.29455,666.864837,592.911644,702.880491,650.723354,720.28039,667.323474,1040.591218,1530.350727,929.289137,930.534128,780.070275,836.746353,782.114341,1038.013371,1208.394315,1583.510841,1691.957969
45,Ang Thong,Construction,572.457728,597.562874,492.720338,374.332236,363.305328,276.576198,253.904926,305.452751,294.019596,464.075422,541.226238,546.885746,694.304461,523.421858,787.522315,717.795617,722.478134,1467.792134,535.66259,571.341188,672.273737,757.246339,754.986456,723.872572,728.298863,924.031832,758.183169
62,Lop Buri,Construction,4101.887954,8890.070599,6146.229797,3307.317728,2394.115813,1751.09721,2235.049567,2224.446077,1967.521154,1812.17694,1954.993207,1752.23686,1388.562326,1196.013095,1813.867185,1807.406749,1724.656798,2251.467669,1613.685746,1436.796592,1519.627579,1548.763997,1437.311574,1791.932812,1973.274239,2206.088013,1631.028551
53,Phra Nakhon Sri Ayuthaya,Construction,1912.238371,6018.578115,1921.414392,1215.73415,1454.90072,1622.295149,1597.214372,1677.612561,1700.272527,1911.339707,2280.997039,1984.490074,2831.992058,2178.843033,2124.40526,2612.418896,2211.685268,4083.2005,2130.267476,1946.624496,2619.326247,2923.317981,3510.146486,3655.24021,3291.875403,4125.38187,3313.765378
14,Bangkok,Construction,178880.4499,171645.471,119969.515,82264.59259,61744.1937,48895.64719,50381.76983,44883.13035,42845.50221,47403.32126,55266.92334,59363.07048,59180.70942,58332.48468,54147.50531,61662.18908,60226.90287,54656.25245,52925.82286,54703.47175,70860.79679,74012.69756,76141.97077,75885.05839,74387.82538,77130.19856,81588.00677
69,Samut Prakan,Construction,1619.354524,4517.304408,2092.924141,2528.086034,2435.524032,3063.422005,2743.706117,3459.625436,4153.491858,5599.702058,5813.496773,7739.548857,9238.436628,7018.635672,6224.589395,6825.656589,5336.017572,5918.496336,8663.415329,6951.440059,6480.443123,7497.993588,6836.383745,7817.322413,7122.094836,7460.813166,6348.124559
58,Pathum Thani,Construction,8659.523617,11383.94488,5448.948216,2015.888743,2272.569451,3108.854302,3699.979046,4799.790643,5894.403538,8774.406318,7157.639078,7311.956475,6219.362324,6048.859745,6776.766859,6308.099461,4799.656728,6673.445846,6211.782494,6276.565461,7543.289681,8676.87606,8489.159464,8139.475948,9568.860945,8090.484629,8462.813653
68,Samut Sakhon,Construction,966.519097,1792.261244,2160.844821,2700.069953,2311.261035,2470.400722,3100.631365,2714.176969,2886.64416,3590.200873,4044.221828,3777.84292,4546.051464,3217.810175,2889.047483,3719.515175,3413.131605,3746.481392,4608.563275,3782.990112,4822.950794,5268.003511,4986.761281,5339.616311,5825.291979,3925.782555,3920.981149
27,Nakhon Pathom,Construction,5486.879624,3826.146682,3346.269041,2989.618488,2140.836003,2534.671714,2807.976306,2887.405154,3513.757048,3861.038866,4106.366725,3953.50022,4171.48747,3814.758294,3462.312497,4030.010364,3583.510433,4495.133192,4866.255996,4193.914495,6007.735897,7668.757176,6928.27401,9156.640459,8123.173187,8966.332885,9185.71071
38,Nonthaburi,Construction,24449.90346,18728.64149,15042.64747,10115.66778,5312.913716,4311.096075,4274.308727,4742.850203,5527.155327,6551.722143,6274.188809,7616.370786,7854.927662,7911.366726,6135.960764,7572.747947,5797.344642,5841.188972,7037.639857,7813.013292,9543.190154,10944.14065,10321.17989,10068.68273,9443.148978,8065.301051,7716.547656
