asdf_id,landscan_global_population.2021.sum,landscan_global_population.2020.sum,landscan_global_population.2019.sum,landscan_global_population.2018.sum,landscan_global_population.2017.sum,landscan_global_population.2016.sum,landscan_global_population.2015.sum,landscan_global_population.2014.sum,Level,gqid,shapeGroup,shapeID,shapeName,shapeType
534,16743.67998,16620.21998,16805.15998,16759.73998,17336.60998,17293.13998,17255.34998,17191.68998,ADM2,534,THA,THA-ADM2-46861878B48582794,Nong Khayang,ADM2
535,56954.86003,56544.00003,56402.88003,56257.34003,59433.69003,59201.63004,58924.77004,58769.00004,ADM2,535,THA,THA-ADM2-46861878B72474537,Nong Ki,ADM2
536,52094.88,51705.85,51575.1,51437.63,54196.47,54050.31,53872.66,54028.9,ADM2,536,THA,THA-ADM2-46861878B73948922,Nong Kung Si,ADM2
537,20448.05001,20296.15001,20254.69001,20195.76001,20170.40001,20097.09001,20052.77001,19982.24001,ADM2,537,THA,THA-ADM2-46861878B28634521,Nong Ma Mong,ADM2
538,35339.82005,35093.49005,35014.46005,34914.89005,35673.25005,35529.76005,35409.72005,35289.51005,ADM2,538,THA,THA-ADM2-46861878B11974362,Nong Muang,ADM2
539,14877.99001,14771.93001,14741.05001,14702.60001,14911.89002,13700.60004,13693.60005,13947.26005,ADM2,539,THA,THA-ADM2-46861878B63586211,Nong Muang Kai,ADM2
540,30337.92001,30106.08001,30107.75001,30283.43001,31493.52001,31397.81001,31289.75001,31200.29001,ADM2,540,THA,THA-ADM2-46861878B52826115,Nong Na Kham,ADM2
541,106753.54,105976.76,105319.05,105037.6,111836.17,111360.82,110979.75,110506.41,ADM2,541,THA,THA-ADM2-46861878B6954504,Nong Phai,ADM2
542,52502.06002,52123.50002,51990.61002,51850.45002,54299.10002,54095.25002,53898.55002,53710.04002,ADM2,542,THA,THA-ADM2-46861878B24295080,Nong Phok,ADM2
543,31045.96001,30818.51001,30768.22001,30676.86001,31816.57001,31809.51001,31806.70001,31805.91001,ADM2,543,THA,THA-ADM2-46861878B89164700,Nong Prue,ADM2
544,92030.88,91364.44,91132.95,90887.99,94461.88,94166.83,93853.65,93530.57,ADM2,544,THA,THA-ADM2-46861878B16173775,Nong Rua,ADM2
545,19828.09002,19685.70002,19637.34002,19580.77002,20364.46002,20299.03002,20231.17002,20172.25002,ADM2,545,THA,THA-ADM2-46861878B85444117,Nong Saeng,ADM2
546,21527.90999,21374.85999,21319.23999,21263.20999,22666.13999,22598.18999,22525.53999,22451.35999,ADM2,546,THA,THA-ADM2-46861878B81324455,Nong Saeng,ADM2
547,78224.30007,77657.47007,77463.80007,77254.56007,80287.99008,80026.87008,79751.37008,79474.52008,ADM2,547,THA,THA-ADM2-46861878B62330515,Nong Song Hong,ADM2
548,104633.6101,103882.2601,104997.96,104714.01,93604.07004,93262.70004,92926.27004,92705.67004,ADM2,548,THA,THA-ADM2-46861878B90693652,Nong Sua,ADM2
549,21595.12,21438.97,21385.1,21327.46,22994.81,22926.55,22850.38,22773.02,ADM2,549,THA,THA-ADM2-46861878B12724137,Nong Sung,ADM2
550,54333.04001,53943.17001,53809.74001,53661.84001,57381.91001,57223.87001,57026.38001,56958.32001,ADM2,550,THA,THA-ADM2-46861878B19524820,Nong Wua So,ADM2
551,14621.56001,14513.41001,14477.94001,14441.14001,14733.42001,14694.17001,14646.92001,14589.96001,ADM2,551,THA,THA-ADM2-46861878B27770943,Nong Ya Plong,ADM2
552,48362.18002,48003.69002,47872.56002,47737.13002,48335.60002,48216.59002,48078.45002,47854.75002,ADM2,552,THA,THA-ADM2-46861878B33808381,Nong Ya Sai,ADM2
553,39344.11,39055.58,38969.76,38876.49,36559.86,36785.98,36666.27,36554.52,ADM2,553,THA,THA-ADM2-46861878B86273550,Nong Yai,ADM2
554,26337.19002,21297.03001,21266.50001,21236.87001,20437.80001,20948.65001,20857.72001,20507.72001,ADM2,554,THA,THA-ADM2-46861878B87331427,Nophi Tam,ADM2
555,40233.29002,46595.14002,46982.94002,47011.00002,50906.67002,50816.49002,50658.36002,50569.91002,ADM2,555,THA,THA-ADM2-46861878B95155209,Nua Khlong,ADM2
556,50880.07,50519.3,50417.61,50282.29,52671.4,52524.39,52350.52,52221.8,ADM2,556,THA,THA-ADM2-46861878B73773483,Omkoi,ADM2
557,37327.73007,37056.80007,36266.48006,36167.08006,32152.34005,32064.74005,31969.20005,32008.39005,ADM2,557,THA,THA-ADM2-46861878B63268311,Ongkharak,ADM2
558,44670.26999,44349.24999,44233.73999,44113.26999,42045.68999,41915.47999,41778.28999,41630.81999,ADM2,558,THA,THA-ADM2-46861878B54838524,Pa Bon,ADM2
559,24976.80999,24793.33999,24733.26999,24678.49999,26094.36998,25977.91998,25871.58998,25795.13998,ADM2,559,THA,THA-ADM2-46861878B22223003,Pa Daet,ADM2
560,29015.22003,28803.46003,28936.42004,28856.94004,29046.01004,28952.79004,28857.69004,28757.00004,ADM2,560,THA,THA-ADM2-46861878B25016387,Pa Mok,ADM2
561,23039.15995,22886.72995,22814.90995,22764.22995,21690.45996,21619.91996,21543.01996,21477.64996,ADM2,561,THA,THA-ADM2-46861878B75236489,Pa Payom,ADM2
562,66240.01994,65764.89994,65594.90994,65415.61994,68136.18993,68164.98993,68041.50993,69438.67992,ADM2,562,THA,THA-ADM2-46861878B258528,Pa Sang,ADM2
563,31562.11001,31334.81001,31259.90001,31174.05001,32593.09001,32508.30001,32404.66001,32293.53001,ADM2,563,THA,THA-ADM2-46861878B77575323,Pa Tiu,ADM2
564,23926.16999,23751.48999,23693.94999,23628.42999,24078.23999,24010.92999,23929.30999,24153.64999,ADM2,564,THA,THA-ADM2-46861878B12653277,Pai,ADM2
565,44472.02998,44051.91998,43669.01999,43563.81999,45262.72998,45136.07998,44982.58998,44842.56999,ADM2,565,THA,THA-ADM2-46861878B87474087,Pak Chom,ADM2
566,181683.7,180375.36,179997.46,179665.74,188920.94,188321.56,187707.3,187049.63,ADM2,566,THA,THA-ADM2-46861878B11352158,Pak Chong,ADM2
567,31383.04005,31158.66005,31166.87005,31090.70005,32900.80005,32852.04005,32738.85005,32780.76005,ADM2,567,THA,THA-ADM2-46861878B98027648,Pak Khat,ADM2
568,362964.34,360335.03,359508.82,358535.12,306722.22,305727.17,304730.67,303116.37,ADM2,568,THA,THA-ADM2-46861878B49038918,Pak Kret,ADM2
569,119394.9002,117236.2302,116945.9002,116605.3702,112683.9302,111829.6302,111459.7902,111075.2402,ADM2,569,THA,THA-ADM2-46861878B8812247,Pak Phanang,ADM2
570,56749.25006,56335.95006,56199.25006,56043.62006,53418.51006,53247.08006,53073.25006,52884.38006,ADM2,570,THA,THA-ADM2-46861878B34944889,Pak Phayun,ADM2
571,62754.15,62302.81,63777.26,63609.48,57262.16,57087.38,56899.13,56705.24,ADM2,571,THA,THA-ADM2-46861878B20966218,Pak Phli,ADM2
572,64123.94001,63664.30001,63502.33001,63321.49001,64859.83001,64657.33001,64443.17001,64222.12001,ADM2,572,THA,THA-ADM2-46861878B67050518,Pak Tho,ADM2
573,118188.54,117333.33,117038.99,116723.41,122976.9,122942.2,122533.79,122152.09,ADM2,573,THA,THA-ADM2-46861878B30914111,Pak Thong Chai,ADM2
574,37156.87,36888.31,36780.84,36676.59,39064.72,38964.85,38837.93,38939.37,ADM2,574,THA,THA-ADM2-46861878B13210599,Pa Kham,ADM2
575,72498.26993,71976.92993,71797.67993,71636.14993,69227.83994,69009.80994,68774.31994,68535.50994,ADM2,575,THA,THA-ADM2-46861878B40086680,Palian,ADM2
576,44735.01994,45007.57996,44895.56996,44777.37996,44130.87996,43995.40996,43847.54996,43695.47996,ADM2,576,THA,THA-ADM2-46861878B68933812,Panare,ADM2
577,14224.75,14128.57,14092.21,14052.93,14320.74,14334.15,14285.6,14455.25,ADM2,577,THA,THA-ADM2-46861878B58818138,Pang Ma Pha,ADM2
578,31952.64003,31798.39004,32010.12006,31952.95006,33841.73006,32852.67009,32768.71009,32659.01009,ADM2,578,THA,THA-ADM2-46861878B30886301,Pang Sila Thong,ADM2
579,45594.61997,45280.58996,45190.50996,45130.69996,43918.74996,43657.94996,43516.47996,43661.92997,ADM2,579,THA,THA-ADM2-46861878B63183393,Pathiu,ADM2
580,45729.67004,45403.40004,45398.14004,45482.35004,48070.08004,47945.85004,47807.52004,47642.25004,ADM2,580,THA,THA-ADM2-46861878B55903893,Pathum Rat,ADM2
581,33863.41001,33612.29001,33813.14,33882.16,35892.96,35789.34,35667.74,35549.49,ADM2,581,THA,THA-ADM2-46861878B91324755,Pathum Ratwongsa,ADM2
582,263585.9108,261677.7908,261020.3508,260304.1108,251680.2408,250896.0408,250069.0408,249205.0808,ADM2,582,THA,THA-ADM2-46861878B82256463,Pathum Wan,ADM2
583,36655.32,36393.43,36299.75,36205.06,37814.77,37724.29,37599.46,37485.29,ADM2,583,THA,THA-ADM2-46861878B26550410,Pha Khao,ADM2
584,34475.10999,34223.67999,34127.25999,34035.28999,35491.31999,35463.38999,35345.54999,35554.02999,ADM2,584,THA,THA-ADM2-46861878B54422784,Phachi,ADM2
585,66304.25001,65839.18001,65735.13001,65545.87001,67612.21001,66646.54001,66118.25001,65985.64001,ADM2,585,THA,THA-ADM2-46861878B83971843,Phaisali,ADM2
586,53566.06,53181.21,52929.60001,52783.22001,55008.60001,54842.85001,54659.21001,54466.47001,ADM2,586,THA,THA-ADM2-46861878B18075065,Phak Hai,ADM2
587,23423.96999,23253.85999,23205.62999,23144.03999,24070.03999,24006.36999,23932.82999,23863.83999,ADM2,587,THA,THA-ADM2-46861878B3666847,Phakdi Chumphol,ADM2
588,124931.26,124038.11,123735.84,123216.97,130824.93,130592.76,130181.66,130090.3,ADM2,588,THA,THA-ADM2-46861878B94689555,Phan,ADM2
589,74119.73003,73586.14003,73425.66003,73234.37003,68857.06003,67982.79002,67759.03002,67593.24002,ADM2,589,THA,THA-ADM2-46861878B29350690,Phan Thong,ADM2
590,22329.83,22170.43,22166.23,22124.46,23363.58,23301.38,23228.04,23088.94,ADM2,590,THA,THA-ADM2-46861878B71223034,Phana,ADM2
591,172825.71,171554.3,171140.92,170677.58,157998.73,157015.18,156515.02,155692.99,ADM2,591,THA,THA-ADM2-46861878B17866567,Phanat Nikhom,ADM2
592,45537.35997,45206.31997,45094.79997,44971.04997,47668.45996,47586.50996,47482.08996,47325.51996,ADM2,592,THA,THA-ADM2-46861878B51993037,Phang Khon,ADM2
593,67864.27004,67371.85004,67201.86004,67013.99004,71765.25004,71563.48004,71338.25004,71094.21004,ADM2,593,THA,THA-ADM2-46861878B7137160,Phanna Nikhom,ADM2
594,36376.32002,36107.22002,36014.30002,35892.51002,35209.48002,35109.61002,34998.08002,34889.75002,ADM2,594,THA,THA-ADM2-46861878B67567305,Phanom,ADM2
595,37527.1,37250.96,37173.07,37003.04,35329.05999,37036.21999,36917.36999,34065.25999,ADM2,595,THA,THA-ADM2-46861878B48976522,Phanom Dong Rak,ADM2
596,68833.53004,68326.97004,68160.78004,67963.40004,70852.10003,70825.95003,70609.44003,70360.61003,ADM2,596,THA,THA-ADM2-46861878B65490734,Panom Phrai,ADM2
597,96109.87999,95415.73999,95183.18999,94929.83999,85375.71999,85122.82999,84858.56999,84565.26999,ADM2,597,THA,THA-ADM2-46861878B33260878,Phanom Sarakham,ADM2
598,55498.58003,55103.46003,54956.70003,54834.91003,55252.75004,55059.70004,54864.56004,54901.21004,ADM2,598,THA,THA-ADM2-46861878B99785080,Phanom Thuan,ADM2
599,221418.6797,219817.4397,219269.4297,218670.5697,212934.8897,212272.4897,211572.4197,210833.2297,ADM2,599,THA,THA-ADM2-46861878B2904291,Phasi Charoen,ADM2
600,22559.28,22361.88,22304.88,22244.06,21612.09,21547.29,21475.56,21400.29,ADM2,600,THA,THA-ADM2-46861878B82099606,Phato,ADM2
601,69780.65996,69260.42996,69191.82996,69011.98996,71008.72996,71271.06996,71040.83996,71218.85996,ADM2,601,THA,THA-ADM2-46861878B74148484,Phatthana Nikhom,ADM2
602,39537.22002,39240.79002,39147.01002,39039.10002,41312.71002,41212.21002,41096.91002,40660.10002,ADM2,602,THA,THA-ADM2-46861878B68409012,Phaya Mengrai,ADM2
603,153420.8994,152309.8294,151927.3594,151510.6894,146891.5295,146434.1395,145951.9395,145446.0995,ADM2,603,THA,THA-ADM2-46861878B46708286,Phaya Thai,ADM2
604,87261.52005,86631.21005,84144.34005,79589.46004,81299.25004,81166.51004,80932.80004,80655.36004,ADM2,604,THA,THA-ADM2-46861878B92864253,Phayakkhaphum Phisai,ADM2
605,24235.41995,24071.63995,24011.85995,23949.93995,34425.89993,33912.04994,33791.23994,33844.67993,ADM2,605,THA,THA-ADM2-46861878B50095275,Phayu,ADM2
606,60556.77003,60113.11003,60111.12003,59945.82003,62501.15003,62310.72003,62112.99003,61869.74003,ADM2,606,THA,THA-ADM2-46861878B60836915,Phayuha Khiri,ADM2
607,92099.09009,91437.71009,91206.13009,90951.69009,96970.8701,96729.9201,96451.2901,96538.3801,ADM2,607,THA,THA-ADM2-46861878B87551284,Phen,ADM2
608,129903.9099,129052.9299,129407.5099,129256.0199,137442.4299,137043.6299,136605.1499,136160.1299,ADM2,608,THA,THA-ADM2-46861878B34486410,Phibun Mangsahan,ADM2
609,21022.1,20869.19,20813.91,20761.16,22125.71,22063.02,21992.24,21428.27,ADM2,609,THA,THA-ADM2-46861878B88238504,Phibun Rak,ADM2
610,75427.64003,74888.81003,74699.06003,74510.08003,76816.48003,76889.78003,76625.20003,76432.41004,ADM2,610,THA,THA-ADM2-46861878B54178015,Phichai,ADM2
611,129805,128877.25,128566.23,128215.09,134792.62,133384.09,133205.49,132347.74,ADM2,611,THA,THA-ADM2-46861878B5409757,Phimai,ADM2
612,29514.44999,29287.31999,29212.76999,29129.49999,28039.32999,27959.41999,27866.94999,27766.64999,ADM2,612,THA,THA-ADM2-46861878B46932155,Phi Pun,ADM2
613,35436.83002,35182.71002,35096.89002,35001.07002,37086.48003,37064.18003,36948.41003,36057.43002,ADM2,613,THA,THA-ADM2-46861878B61977623,Phlapphlachai,ADM2
614,46498.65999,46160.03999,46044.05999,45922.87999,48304.67999,48160.82999,48008.80999,47840.90999,ADM2,614,THA,THA-ADM2-46861878B10537233,Pho Chai,ADM2
615,40858.18998,40561.59998,40455.30998,40347.59998,41373.38999,41236.45998,41101.73998,41171.41998,ADM2,615,THA,THA-ADM2-46861878B4751818,Pho Prathap Chan,ADM2
616,46413.68,46620.2,46318.93,45169.13,48953.55,48729.73,48572.08,48389.87,ADM2,616,THA,THA-ADM2-46861878B91200710,Pho Sai,ADM2
617,13837.87,13803.52,13772.24,13734.5,15334.59,15278.48,15235.7,15189.31,ADM2,617,THA,THA-ADM2-46861878B35411090,Pho Si Suwan,ADM2
618,11677.5,11589.98,11562.37,11528.52,12348.39,12136.42,11969.63,11597.96,ADM2,618,THA,THA-ADM2-46861878B61338377,Pho Tak,ADM2
619,63919.33998,63450.79998,63295.87998,63107.36998,64720.41998,64449.93998,64229.38998,64012.90998,ADM2,619,THA,THA-ADM2-46861878B55153862,Pho Thale,ADM2
620,48688.96997,48335.96997,48364.87998,48232.93998,48521.74998,48373.02998,48212.70998,48045.87998,ADM2,620,THA,THA-ADM2-46861878B97450133,Pho Thong,ADM2
621,91553.00997,90890.74997,90663.45997,90413.54997,93954.80997,93677.56997,93375.77997,93051.12997,ADM2,621,THA,THA-ADM2-46861878B45025283,Phon,ADM2
622,36357.71002,36090.16002,36026.34002,35923.71002,38030.30002,37910.70002,37784.50002,37622.72002,ADM2,622,THA,THA-ADM2-46861878B17067969,Phon Charoen,ADM2
623,29795.33002,29579.84002,29507.03002,29427.01002,31399.66002,31266.11002,31158.08002,31050.59002,ADM2,623,THA,THA-ADM2-46861878B33158882,Phon Na Kaeo,ADM2
624,87709.43998,87073.55998,86831.68998,86595.35998,92817.82997,91917.90998,91437.47998,87837.24998,ADM2,624,THA,THA-ADM2-46861878B81168049,Phon Phisai,ADM2
625,21254.87002,21101.09002,21049.89002,20993.61002,21984.13002,21915.84002,21843.18002,21769.72002,ADM2,625,THA,THA-ADM2-46861878B82944009,Phon Sai,ADM2
626,39540.68999,39256.30999,39155.20999,39044.03999,41848.33999,41651.03999,41494.93999,41324.64999,ADM2,626,THA,THA-ADM2-46861878B25507770,Phon Sawan,ADM2
627,86425.30999,85801.03999,85584.99999,85351.28999,89135.03999,88852.10999,88560.37999,88253.10999,ADM2,627,THA,THA-ADM2-46861878B48567786,Phon Thong,ADM2
628,63140.9503,63811.4603,62974.7103,60457.62028,63998.10028,64785.40029,64497.74029,64208.93028,ADM2,628,THA,THA-ADM2-46861878B28143228,Phop Phra,ADM2
629,133772.5899,132810.5299,132454.2299,132045.2799,135317.9499,134901.0999,134448.5799,133985.3999,ADM2,629,THA,THA-ADM2-46861878B3412330,Photharam,ADM2
630,185964.1205,184617.0105,184155.0605,183649.4305,178273.4605,177806.7205,177316.1805,176822.1305,ADM2,630,THA,THA-ADM2-46861878B35669144,Prakanong,ADM2
631,106670.7405,105897.5505,105632.4405,105342.5705,102035.6205,101718.4105,101383.7205,101032.7505,ADM2,631,THA,THA-ADM2-46861878B90195258,Phra Nakhon,ADM2
632,160134.6201,158885.9801,157490.6802,157051.9702,164409.1501,163915.8701,163377.0101,163011.5701,ADM2,632,THA,THA-ADM2-46861878B78111333,Phra Nakhon Sri Ayuthaya,ADM2
633,45565.45986,54642.57987,54505.62987,54274.58988,57877.82988,58513.25988,58311.72988,58109.95988,ADM2,633,THA,THA-ADM2-46861878B33646118,Phra Phrom,ADM2
634,86338.86991,85716.65991,85501.21991,85267.15991,88537.3799,88423.37991,88130.33991,88182.74991,ADM2,634,THA,THA-ADM2-46861878B36068827,Phra Phutthabat,ADM2
635,428758.2996,425655.4296,424587.6196,423425.1196,375818.4096,374641.3896,373411.4296,372191.0796,ADM2,635,THA,THA-ADM2-46861878B6194184,Phra Pra Daeng,ADM2
636,156088.3304,154955.4704,154353.0703,153078.1103,134301.7203,133677.1403,133058.5203,132631.5403,ADM2,636,THA,THA-ADM2-46861878B49220830,Phra Samut Jadee,ADM2
637,42257.12996,41992.71997,41894.43997,41773.24997,44546.05996,44424.39996,44316.67996,44156.87996,ADM2,637,THA,THA-ADM2-46861878B14276886,Phra Thong Kham,ADM2
638,35338.67995,35087.19995,34734.48995,34640.86995,36007.93994,35917.70995,35801.07995,35676.35995,ADM2,638,THA,THA-ADM2-46861878B48066623,Phra Yun,ADM2
639,35078.26002,34824.97002,34739.21002,34644.03002,36939.75002,36786.45002,36660.96002,36514.08002,ADM2,639,THA,THA-ADM2-46861878B64140480,Phrai Bung,ADM2
640,65280.55001,64802.14001,64639.98001,64471.34001,67780.40001,67588.47001,67433.08001,67239.46001,ADM2,640,THA,THA-ADM2-46861878B30538549,Phran Kratai,ADM2
641,58650.29,58228.12,58082.13,57923.12,60690.19,60483.17,60261.47,60049.43,ADM2,641,THA,THA-ADM2-46861878B31857834,Phrao,ADM2
642,61720.37996,61278.71997,61125.87996,61672.77997,60399.28997,60229.39997,59996.94997,59766.66997,ADM2,642,THA,THA-ADM2-46861878B39473528,Prasaeng,ADM2
643,24834.67007,24655.54007,24599.40007,24529.27007,24502.48007,24423.34007,24343.26007,24258.55007,ADM2,643,THA,THA-ADM2-46861878B94750412,Phrom Buri,ADM2
644,32108.73003,31846.02003,31767.68003,31675.43003,30548.43003,30492.89003,30393.36003,30289.04003,ADM2,644,THA,THA-ADM2-46861878B10933747,Phrommakhiri,ADM2
645,97587.52009,96940.96009,96707.87009,96443.09009,101045.5901,100787.2301,100461.5101,100143.6501,ADM2,645,THA,THA-ADM2-46861878B70625949,Phrom Phiram,ADM2
646,21937.02001,21775.65001,21752.52001,21796.79001,22634.53001,23052.74001,23379.93001,24940.63001,ADM2,646,THA,THA-ADM2-46861878B43221227,Phu Kam Yao,ADM2
647,107490.28,106713.85,106445.85,106153.64,110505.98,110163.61,109799.72,109413.7,ADM2,647,THA,THA-ADM2-46861878B70103721,Phu Khieo,ADM2
648,33322.97,33086.48,33014.23,32900.43,31678.72,31585.27,31485.34,31370.7,ADM2,648,THA,THA-ADM2-46861878B8305178,Phu Kradung,ADM2
649,20368.92,20218.55,20165.39,20110.2,20952.04,20867.42,20739.5,20869.3,ADM2,649,THA,THA-ADM2-46861878B11129140,Phu Luang,ADM2
650,19739.22002,19592.19002,19545.72002,19496.15002,20338.40002,20277.00002,20209.89002,20140.13002,ADM2,650,THA,THA-ADM2-46861878B43076411,Phupa Man,ADM2
651,31419.07,31190.05,31107.12,31017.12,33497.68,33773.86,34192.58,34065,ADM2,651,THA,THA-ADM2-46861878B89066415,Phu Phan,ADM2
652,37256.97989,36981.88989,36990.13989,37090.33989,39480.37988,39435.87988,39345.96988,38583.48988,ADM2,652,THA,THA-ADM2-46861878B37279341,Phu Pieng,ADM2
653,16999.83,16881.56,16830.36,16785.92,17365.06999,17347.05999,17335.44999,17013.17999,ADM2,653,THA,THA-ADM2-46861878B5459838,Phu Rua,ADM2
654,24466.89003,24301.36003,24234.77003,24859.06003,26021.25003,26420.02003,26745.14003,25632.19002,ADM2,654,THA,THA-ADM2-46861878B3147469,Phu Sang,ADM2
655,34821.92999,34570.08999,34487.30999,34393.80999,36038.10999,35924.77999,35797.83999,35670.41999,ADM2,655,THA,THA-ADM2-46861878B778120,Phu Sing,ADM2
656,65231.24999,64750.75999,64450.52999,63837.93999,66329.77999,66131.21999,65932.21999,65708.94999,ADM2,656,THA,THA-ADM2-46861878B76660106,Phu Wiang,ADM2
657,114903.5801,114237.4701,113951.5201,114620.65,112436.77,112292.36,111922.81,111538.9,ADM2,657,THA,THA-ADM2-46861878B10120801,Phunphin,ADM2
658,38791.70995,38508.87995,38443.09995,38402.91995,40543.54995,40422.87995,40293.65995,40167.11995,ADM2,658,THA,THA-ADM2-46861878B5595870,Phutthaisong,ADM2
659,27937.24016,27735.24016,27665.57016,27591.33016,24071.50014,23998.77014,23920.85014,23834.52014,ADM2,659,THA,THA-ADM2-46861878B70629262,Phuttha Mon Thon,ADM2
660,37531.05999,37261.97999,37167.88999,37066.10999,39734.20999,39465.18999,39260.76999,39126.77999,ADM2,660,THA,THA-ADM2-46861878B30550687,Pla Pak,ADM2
661,47869.97004,47526.65004,47403.45004,47270.68004,42866.34003,42652.80003,42382.69004,42246.79004,ADM2,661,THA,THA-ADM2-46861878B75971305,Plaeng Yao,ADM2
662,37995.71001,37701.90001,37612.35001,37240.11001,36695.97001,36582.77001,36489.78001,36373.79001,ADM2,662,THA,THA-ADM2-46861878B9616945,Plai Phraya,ADM2
663,59502.61997,59071.09997,58822.78997,58672.50997,54355.01997,54209.06997,54032.17997,53886.04997,ADM2,663,THA,THA-ADM2-46861878B77238503,Pluak Daeng,ADM2
664,65966.93052,65489.88051,65325.52051,65146.21051,63240.38049,63042.93049,62835.38049,62617.97049,ADM2,664,THA,THA-ADM2-46861878B40652127,Pom Prap Sattru Phai,ADM2
665,44098.52,43778.66,43671.28,43560.63,45180.53,45047.98,44915.59,44757.55,ADM2,665,THA,THA-ADM2-46861878B25631872,Pong,ADM2
666,43700.56,43279.26,43152.5,42807.9,38385.93,38301.48,38711.26,38547.18,ADM2,666,THA,THA-ADM2-46861878B88358907,Pong Nam Ron,ADM2
667,14566.21,14445.76,14418.17,14371.32,15342.91,15104.3,14937.04,14653.44,ADM2,667,THA,THA-ADM2-46861878B91638006,Prachak Silapakhom,ADM2
668,73298.2601,72765.1201,72588.3701,72397.5301,64999.18009,64797.27009,64582.79009,64359.52009,ADM2,668,THA,THA-ADM2-46861878B84149868,Prachantakham,ADM2
669,105578.1,104812.08,104543.71,104246.14,109921.45,109205.63,108820.67,108541.39,ADM2,669,THA,THA-ADM2-46861878B51887585,Prakhon Chai,ADM2
670,59352.57002,58922.41002,58767.35002,58580.53002,61241.10002,58930.60002,58698.06002,55430.14002,ADM2,670,THA,THA-ADM2-46861878B22312117,Pran Buri,ADM2
671,53025.25999,52644.91999,52515.48999,52373.66999,55360.25999,55217.97999,55036.94999,54846.46999,ADM2,671,THA,THA-ADM2-46861878B33286547,Prang Ku,ADM2
672,122728.46,121841.01,121536.38,121204.65,125994.73,125532.54,125120.64,124858.33,ADM2,672,THA,THA-ADM2-46861878B72151090,Phrasat,ADM2
673,75984.77,75435.66,75246.43,75034.35,79072.08,78574.82,78072.46999,78053.96999,ADM2,673,THA,THA-ADM2-46861878B38175262,Pra Thai,ADM2
674,185320.0599,183973.6799,183515.4999,183015.0399,173321.3399,173025.8899,172828.2599,171344.6099,ADM2,674,THA,THA-ADM2-46861878B70725414,Prawet,ADM2
675,58273.81001,57850.39001,57699.09001,57541.39001,60586.90001,60399.58001,60201.49001,60007.74001,ADM2,675,THA,THA-ADM2-46861878B41921022,Pua,ADM2
676,19949.53013,19805.09013,19789.21013,19795.90013,20698.54014,20624.00014,20558.47013,20488.28013,ADM2,676,THA,THA-ADM2-46861878B11318372,Puai Noi,ADM2
677,91061.63999,90800.31998,90558.72998,90316.73998,89672.19998,89389.10998,89101.47998,89335.43998,ADM2,677,THA,THA-ADM2-46861878B43958519,Rangae,ADM2
678,81498.18999,81831.64998,81630.10998,81407.49998,80777.93998,80588.93998,80324.30998,80083.10998,ADM2,678,THA,THA-ADM2-46861878B26701209,Raman,ADM2
679,98665.13002,97957.09002,97450.27001,96961.36001,95109.41001,94806.85001,94484.53001,94167.53001,ADM2,679,THA,THA-ADM2-46861878B8849158,Ranot,ADM2
680,63328.53001,62868.83001,62716.28001,62532.88001,65310.00001,65101.82001,64887.35001,65173.12001,ADM2,680,THA,THA-ADM2-46861878B12687682,Rasi Salai,ADM2
681,155805.2599,154678.4699,154183.3999,153675.6999,149254.4899,148792.5099,148301.3599,147986.7999,ADM2,681,THA,THA-ADM2-46861878B78276682,Rat Burana,ADM2
682,16600.62001,16483.36001,16441.34001,16397.70001,14808.44001,14763.64001,14711.03001,14664.25001,ADM2,682,THA,THA-ADM2-46861878B47670232,Ratchasan,ADM2
683,135013.4299,134035.2899,133698.7299,133333.1899,128616.7099,128213.7099,127792.6299,127351.2999,ADM2,683,THA,THA-ADM2-46861878B95803496,Ratchathewi,ADM2
684,29784.81998,29488.70999,29421.67999,29363.31999,28530.69999,28650.50999,28553.63999,28455.47999,ADM2,684,THA,THA-ADM2-46861878B69603652,Rasada,ADM2
685,73214.56001,72676.56001,72493.06001,72298.50001,75635.48001,75679.12001,75425.08001,75163.55001,ADM2,685,THA,THA-ADM2-46861878B42045966,Rattana Buri,ADM2
686,41257.50002,40941.94002,40872.86002,40772.71002,43664.41002,43880.52002,43820.51002,45827.88002,ADM2,686,THA,THA-ADM2-46861878B49601098,Rattana Wapi,ADM2
687,84249.30002,83639.86002,83429.31002,83202.46002,81571.46002,81319.42002,81052.39002,80743.46002,ADM2,687,THA,THA-ADM2-46861878B67346131,Rattaphum,ADM2
688,35522.38004,35266.20004,35180.32004,35080.72004,37656.65004,37423.58004,37114.40004,36988.49004,ADM2,688,THA,THA-ADM2-46861878B56587996,Renu Nakhon,ADM2
689,111141.83,114249,113963.24,119847.77,115740.83,117804.2,117415.19,111814.9099,ADM2,689,THA,THA-ADM2-46861878B76187140,Ron Phi Pun,ADM2
690,11888.64998,11802.62998,11773.79998,11740.76998,12467.52998,12435.38998,12392.42998,12347.86998,ADM2,690,THA,THA-ADM2-46861878B60006912,Rong Kham,ADM2
691,49258.31994,48901.27994,48784.46995,48653.58995,50215.59994,50896.90992,50872.85992,50797.58992,ADM2,691,THA,THA-ADM2-46861878B58786686,Rong Kwang,ADM2
692,66376.44001,65663.59001,65498.46001,65321.64001,64878.83001,64680.34001,64465.08001,64249.56001,ADM2,692,THA,THA-ADM2-46861878B46748071,Ruso,ADM2
