province_id,region,province,district_id,district,year,district_meansol,district_pop
75,EA,Sa Kaew,272,Kok Sung,2020,0.370106281,15233
75,EA,Sa Kaew,272,Kok Sung,2021,0.529293987,15343
20,NE,Kalasin,277,Kong Chai,2014,0.217841166,20016
20,NE,Kalasin,277,Kong Chai,2015,0.317774718,20082
20,NE,Kalasin,277,Kong Chai,2016,0.353642386,20140
20,NE,Kalasin,277,Kong Chai,2017,0.557814865,20148
20,NE,Kalasin,277,Kong Chai,2018,0.563007282,16604
20,NE,Kalasin,277,Kong Chai,2019,0.490387887,16542
20,NE,Kalasin,277,Kong Chai,2020,0.604463403,16499
20,NE,Kalasin,277,Kong Chai,2021,0.737873592,16619
33,SO,Yala,311,Krong Pi Nung,2014,0.362834773,7290
33,SO,Yala,311,Krong Pi Nung,2015,0.362820904,11530
33,SO,Yala,311,Krong Pi Nung,2016,0.438879737,11567
33,SO,Yala,311,Krong Pi Nung,2017,0.622089529,10802
33,SO,Yala,311,Krong Pi Nung,2018,0.764845759,10728
33,SO,Yala,311,Krong Pi Nung,2019,0.627925837,10756
33,SO,Yala,311,Krong Pi Nung,2020,0.815081821,10774
33,SO,Yala,311,Krong Pi Nung,2021,1.416089309,10849
23,NE,Udon Thani,312,Ku Kaeo,2014,0.136953188,13919
23,NE,Udon Thani,312,Ku Kaeo,2015,0.158335543,13652
23,NE,Udon Thani,312,Ku Kaeo,2016,0.173100552,13568
23,NE,Udon Thani,312,Ku Kaeo,2017,0.361383365,13401
23,NE,Udon Thani,312,Ku Kaeo,2018,0.34570325,12572
23,NE,Udon Thani,312,Ku Kaeo,2019,0.327867529,12601
23,NE,Udon Thani,312,Ku Kaeo,2020,0.420230243,12632
23,NE,Udon Thani,312,Ku Kaeo,2021,0.41528018,12739
46,NE,Maha Sarakham,321,Kut Rang,2014,0.19948112,40294
46,NE,Maha Sarakham,321,Kut Rang,2015,0.258522229,40407
46,NE,Maha Sarakham,321,Kut Rang,2016,0.215067709,40457
46,NE,Maha Sarakham,321,Kut Rang,2017,0.30940933,40452
46,NE,Maha Sarakham,321,Kut Rang,2018,0.317187764,37548
46,NE,Maha Sarakham,321,Kut Rang,2019,0.335723565,36532
46,NE,Maha Sarakham,321,Kut Rang,2020,0.404676363,35879
46,NE,Maha Sarakham,321,Kut Rang,2021,0.654841488,36134
5,NE,Surin,290,Kwao Si Narin,2014,0.129011072,35140
5,NE,Surin,290,Kwao Si Narin,2015,0.164815363,35264
5,NE,Surin,290,Kwao Si Narin,2016,0.147211361,35385
5,NE,Surin,290,Kwao Si Narin,2017,0.263393463,35234
5,NE,Surin,290,Kwao Si Narin,2018,0.274728079,29265
5,NE,Surin,290,Kwao Si Narin,2019,0.337689024,29342
5,NE,Surin,290,Kwao Si Narin,2020,0.417795418,29417
5,NE,Surin,290,Kwao Si Narin,2021,0.432773572,29630
6,NE,Nakhon Ratchasima,331,Lam Tha Men Chai,2014,0.160135052,25667
6,NE,Nakhon Ratchasima,331,Lam Tha Men Chai,2015,0.173275498,25166
6,NE,Nakhon Ratchasima,331,Lam Tha Men Chai,2016,0.201762923,25243
6,NE,Nakhon Ratchasima,331,Lam Tha Men Chai,2017,0.257354892,24385
6,NE,Nakhon Ratchasima,331,Lam Tha Men Chai,2018,0.288158713,23090
6,NE,Nakhon Ratchasima,331,Lam Tha Men Chai,2019,0.301680642,23119
6,NE,Nakhon Ratchasima,331,Lam Tha Men Chai,2020,0.409129555,23216
6,NE,Nakhon Ratchasima,331,Lam Tha Men Chai,2021,0.566902881,23398
41,NE,Ubon Ratchathani,340,Lao Sua Kok,2014,0.09031194,24325
41,NE,Ubon Ratchathani,340,Lao Sua Kok,2015,0.129043746,20741
41,NE,Ubon Ratchathani,340,Lao Sua Kok,2016,0.164866676,20798
41,NE,Ubon Ratchathani,340,Lao Sua Kok,2017,0.205406398,20813
41,NE,Ubon Ratchathani,340,Lao Sua Kok,2018,0.216967424,19233
41,NE,Ubon Ratchathani,340,Lao Sua Kok,2019,0.209365739,19283
41,NE,Ubon Ratchathani,340,Lao Sua Kok,2020,0.273824667,19332
41,NE,Ubon Ratchathani,340,Lao Sua Kok,2021,0.335246002,19464
76,SO,Satun,381,Ma Nang,2014,0.296379605,8943
76,SO,Satun,381,Ma Nang,2015,0.350511006,8959
76,SO,Satun,381,Ma Nang,2016,0.327514008,9000
76,SO,Satun,381,Ma Nang,2017,0.344610235,8845
76,SO,Satun,381,Ma Nang,2018,0.411685901,8806
76,SO,Satun,381,Ma Nang,2019,0.414157127,8833
76,SO,Satun,381,Ma Nang,2020,0.519467662,8848
76,SO,Satun,381,Ma Nang,2021,0.792122639,8906
65,NO,Chiang Mai,363,Mae On,2014,0.048069241,10322
65,NO,Chiang Mai,363,Mae On,2015,0.052487108,11235
65,NO,Chiang Mai,363,Mae On,2016,0.049110383,11517
65,NO,Chiang Mai,363,Mae On,2017,0.082205813,12324
65,NO,Chiang Mai,363,Mae On,2018,0.082217366,11531
65,NO,Chiang Mai,363,Mae On,2019,0.092005736,11895
65,NO,Chiang Mai,363,Mae On,2020,0.110668199,12085
65,NO,Chiang Mai,363,Mae On,2021,0.136362297,12200
2,NO,Nakhon Sawan,365,Mae Poen,2014,0.055919915,10495
2,NO,Nakhon Sawan,365,Mae Poen,2015,0.082822726,10505
2,NO,Nakhon Sawan,365,Mae Poen,2016,0.088471334,12359
2,NO,Nakhon Sawan,365,Mae Poen,2017,0.12848282,14323
2,NO,Nakhon Sawan,365,Mae Poen,2018,0.121750329,13728
2,NO,Nakhon Sawan,365,Mae Poen,2019,0.124137468,13762
2,NO,Nakhon Sawan,365,Mae Poen,2020,0.114301859,13785
2,NO,Nakhon Sawan,365,Mae Poen,2021,0.129686525,13897
6,NE,Nakhon Ratchasima,466,Muang Yang,2014,0.039134694,30407
6,NE,Nakhon Ratchasima,466,Muang Yang,2015,0.075578186,31365
6,NE,Nakhon Ratchasima,466,Muang Yang,2016,0.089579363,31482
6,NE,Nakhon Ratchasima,466,Muang Yang,2017,0.145419888,30433
6,NE,Nakhon Ratchasima,466,Muang Yang,2018,0.154176055,28841
6,NE,Nakhon Ratchasima,466,Muang Yang,2019,0.189334706,29000
6,NE,Nakhon Ratchasima,466,Muang Yang,2020,0.314936259,29022
6,NE,Nakhon Ratchasima,466,Muang Yang,2021,0.364447966,29232
20,NE,Kalasin,476,Na Khu,2014,0.156794569,30207
20,NE,Kalasin,476,Na Khu,2015,0.168105773,30306
20,NE,Kalasin,476,Na Khu,2016,0.137683895,30398
20,NE,Kalasin,476,Na Khu,2017,0.285838379,30455
20,NE,Kalasin,476,Na Khu,2018,0.289529005,28915
20,NE,Kalasin,476,Na Khu,2019,0.277529613,28993
20,NE,Kalasin,476,Na Khu,2020,0.325750463,29054
20,NE,Kalasin,476,Na Khu,2021,0.36584504,29271
41,NE,Ubon Ratchathani,483,Na Tan,2014,0.083433076,29225
41,NE,Ubon Ratchathani,483,Na Tan,2015,0.112927148,29319
41,NE,Ubon Ratchathani,483,Na Tan,2016,0.11587225,29426
41,NE,Ubon Ratchathani,483,Na Tan,2017,0.208392615,29554
41,NE,Ubon Ratchathani,483,Na Tan,2018,0.205758844,26562
41,NE,Ubon Ratchathani,483,Na Tan,2019,0.173110222,33252
41,NE,Ubon Ratchathani,483,Na Tan,2020,0.239055694,36449
41,NE,Ubon Ratchathani,483,Na Tan,2021,0.356777994,36707
71,EA,Chanthaburi,488,Na Yai Am,2014,0.609140138,25072
71,EA,Chanthaburi,488,Na Yai Am,2015,0.700511302,25163
71,EA,Chanthaburi,488,Na Yai Am,2016,0.751204117,25245
71,EA,Chanthaburi,488,Na Yai Am,2017,0.82649734,25322
71,EA,Chanthaburi,488,Na Yai Am,2018,1.008174528,28042
71,EA,Chanthaburi,488,Na Yai Am,2019,1.047378395,28117
71,EA,Chanthaburi,488,Na Yai Am,2020,1.125921622,28164
71,EA,Chanthaburi,488,Na Yai Am,2021,1.146928137,28373
41,NE,Ubon Ratchathani,489,Na Yia,2014,0.327529262,22007
41,NE,Ubon Ratchathani,489,Na Yia,2015,0.396150749,22082
41,NE,Ubon Ratchathani,489,Na Yia,2016,0.486460261,22152
41,NE,Ubon Ratchathani,489,Na Yia,2017,0.598278105,22146
41,NE,Ubon Ratchathani,489,Na Yia,2018,0.558592703,20943
41,NE,Ubon Ratchathani,489,Na Yia,2019,0.528129086,21001
41,NE,Ubon Ratchathani,489,Na Yia,2020,0.495457347,21051
41,NE,Ubon Ratchathani,489,Na Yia,2021,0.615868608,21201
41,NE,Ubon Ratchathani,495,Nam Khun,2014,0.03652828,39998
41,NE,Ubon Ratchathani,495,Nam Khun,2015,0.055121275,40134
41,NE,Ubon Ratchathani,495,Nam Khun,2016,0.044887364,40259
41,NE,Ubon Ratchathani,495,Nam Khun,2017,0.096489624,40374
41,NE,Ubon Ratchathani,495,Nam Khun,2018,0.100236307,37933
41,NE,Ubon Ratchathani,495,Nam Khun,2019,0.098462205,37942
41,NE,Ubon Ratchathani,495,Nam Khun,2020,0.12856992,38022
41,NE,Ubon Ratchathani,495,Nam Khun,2021,0.175063482,38279
51,EA,Rayong,506,Nikhom Pattan,2014,4.935220649,53262
51,EA,Rayong,506,Nikhom Pattan,2015,5.349640782,53220
51,EA,Rayong,506,Nikhom Pattan,2016,5.624118885,53396
51,EA,Rayong,506,Nikhom Pattan,2017,5.767468979,54905
51,EA,Rayong,506,Nikhom Pattan,2018,6.096886572,58610
51,EA,Rayong,506,Nikhom Pattan,2019,6.388359058,58605
51,EA,Rayong,506,Nikhom Pattan,2020,7.383054787,58648
51,EA,Rayong,506,Nikhom Pattan,2021,8.861754565,59074
66,CE,Chai Nat,507,Noen Kham,2014,0.194587684,14227
66,CE,Chai Nat,507,Noen Kham,2015,0.237753207,14238
66,CE,Chai Nat,507,Noen Kham,2016,0.247234077,14262
66,CE,Chai Nat,507,Noen Kham,2017,0.385247611,14824
66,CE,Chai Nat,507,Noen Kham,2018,0.363173582,14790
66,CE,Chai Nat,507,Noen Kham,2019,0.377495145,14828
66,CE,Chai Nat,507,Noen Kham,2020,0.384169264,14863
66,CE,Chai Nat,507,Noen Kham,2021,0.477771503,14948
5,NE,Surin,513,Non Narai,2014,0.035572699,31172
5,NE,Surin,513,Non Narai,2015,0.048555537,31278
5,NE,Surin,513,Non Narai,2016,0.072210653,31375
5,NE,Surin,513,Non Narai,2017,0.114776582,31776
5,NE,Surin,513,Non Narai,2018,0.11840567,30467
5,NE,Surin,513,Non Narai,2019,0.155095524,30552
5,NE,Surin,513,Non Narai,2020,0.203890752,30631
5,NE,Surin,513,Non Narai,2021,0.266163751,30842
15,NE,Khon Kaen,516,Non Sila,2014,0.217756131,29557
15,NE,Khon Kaen,516,Non Sila,2015,0.290175836,29649
15,NE,Khon Kaen,516,Non Sila,2016,0.307402032,29747
15,NE,Khon Kaen,516,Non Sila,2017,0.479655889,29851
15,NE,Khon Kaen,516,Non Sila,2018,0.635956267,26621
15,NE,Khon Kaen,516,Non Sila,2019,0.839033322,26702
15,NE,Khon Kaen,516,Non Sila,2020,1.008383225,26753
15,NE,Khon Kaen,516,Non Sila,2021,0.991592805,26953
0,NE,Roi Et,529,Nong Hi,2014,0.120205502,18484
0,NE,Roi Et,529,Nong Hi,2015,0.165543148,18545
0,NE,Roi Et,529,Nong Hi,2016,0.135154723,18623
0,NE,Roi Et,529,Nong Hi,2017,0.232971262,18862
0,NE,Roi Et,529,Nong Hi,2018,0.235190823,17649
0,NE,Roi Et,529,Nong Hi,2019,0.234932437,17687
0,NE,Roi Et,529,Nong Hi,2020,0.337760456,17735
0,NE,Roi Et,529,Nong Hi,2021,0.455895336,17860
16,NE,Loei,530,Nong Hin,2014,0.297463971,19307
16,NE,Loei,530,Nong Hin,2015,0.190084628,19348
16,NE,Loei,530,Nong Hin,2016,0.168404789,19410
16,NE,Loei,530,Nong Hin,2017,0.25591004,19464
16,NE,Loei,530,Nong Hin,2018,0.252808089,16557
16,NE,Loei,530,Nong Hin,2019,0.309969679,16588
16,NE,Loei,530,Nong Hin,2020,0.310063356,16636
16,NE,Loei,530,Nong Hin,2021,0.354481089,16764
66,CE,Chai Nat,537,Nong Ma Mong,2014,0.092782954,19982
66,CE,Chai Nat,537,Nong Ma Mong,2015,0.11893484,20053
66,CE,Chai Nat,537,Nong Ma Mong,2016,0.105048035,20097
66,CE,Chai Nat,537,Nong Ma Mong,2017,0.176444217,20170
66,CE,Chai Nat,537,Nong Ma Mong,2018,0.223470255,20196
66,CE,Chai Nat,537,Nong Ma Mong,2019,0.23546555,20255
66,CE,Chai Nat,537,Nong Ma Mong,2020,0.256925665,20296
66,CE,Chai Nat,537,Nong Ma Mong,2021,0.368738864,20448
15,NE,Khon Kaen,540,Nong Na Kham,2014,0.085463405,31200
15,NE,Khon Kaen,540,Nong Na Kham,2015,0.12269122,31290
15,NE,Khon Kaen,540,Nong Na Kham,2016,0.08982479,31398
15,NE,Khon Kaen,540,Nong Na Kham,2017,0.189254908,31494
15,NE,Khon Kaen,540,Nong Na Kham,2018,0.192041801,30283
15,NE,Khon Kaen,540,Nong Na Kham,2019,0.207633687,30108
15,NE,Khon Kaen,540,Nong Na Kham,2020,0.273146343,30106
15,NE,Khon Kaen,540,Nong Na Kham,2021,0.369470694,30338
59,SO,Nakhon Si Thammarat,554,Nophi Tam,2014,0.041456993,20508
59,SO,Nakhon Si Thammarat,554,Nophi Tam,2015,0.038472855,20858
59,SO,Nakhon Si Thammarat,554,Nophi Tam,2016,0.039360504,20949
59,SO,Nakhon Si Thammarat,554,Nophi Tam,2017,0.052056404,20438
59,SO,Nakhon Si Thammarat,554,Nophi Tam,2018,0.062436916,21237
59,SO,Nakhon Si Thammarat,554,Nophi Tam,2019,0.059070241,21267
59,SO,Nakhon Si Thammarat,554,Nophi Tam,2020,0.088260596,21297
59,SO,Nakhon Si Thammarat,554,Nophi Tam,2021,0.119103833,26337
5,NE,Surin,595,Phanom Dong Rak,2014,0.082766303,34065
5,NE,Surin,595,Phanom Dong Rak,2015,0.105336374,36917
5,NE,Surin,595,Phanom Dong Rak,2016,0.11509399,37036
5,NE,Surin,595,Phanom Dong Rak,2017,0.162226946,35329
5,NE,Surin,595,Phanom Dong Rak,2018,0.151900226,37003
5,NE,Surin,595,Phanom Dong Rak,2019,0.160885144,37173
5,NE,Surin,595,Phanom Dong Rak,2020,0.189138388,37251
5,NE,Surin,595,Phanom Dong Rak,2021,0.223045935,37527
12,NE,Si Sa Ket,617,Pho Si Suwan,2014,0.092043857,15189
12,NE,Si Sa Ket,617,Pho Si Suwan,2015,0.12668685,15236
12,NE,Si Sa Ket,617,Pho Si Suwan,2016,0.136321496,15278
12,NE,Si Sa Ket,617,Pho Si Suwan,2017,0.285581125,15335
12,NE,Si Sa Ket,617,Pho Si Suwan,2018,0.332186246,13735
12,NE,Si Sa Ket,617,Pho Si Suwan,2019,0.335718229,13772
12,NE,Si Sa Ket,617,Pho Si Suwan,2020,0.388886807,13804
12,NE,Si Sa Ket,617,Pho Si Suwan,2021,0.431948474,13838
13,NE,Nong Khai,618,Pho Tak,2014,0.170048766,11598
13,NE,Nong Khai,618,Pho Tak,2015,0.201241814,11970
13,NE,Nong Khai,618,Pho Tak,2016,0.200690561,12136
13,NE,Nong Khai,618,Pho Tak,2017,0.386099205,12348
13,NE,Nong Khai,618,Pho Tak,2018,0.380001471,11529
13,NE,Nong Khai,618,Pho Tak,2019,0.363703565,11562
13,NE,Nong Khai,618,Pho Tak,2020,0.3949809,11590
13,NE,Nong Khai,618,Pho Tak,2021,0.42038642,11678
6,NE,Nakhon Ratchasima,637,Phra Thong Kham,2014,0.158248894,44157
6,NE,Nakhon Ratchasima,637,Phra Thong Kham,2015,0.182841481,44317
6,NE,Nakhon Ratchasima,637,Phra Thong Kham,2016,0.204000236,44424
6,NE,Nakhon Ratchasima,637,Phra Thong Kham,2017,0.251227871,44546
6,NE,Nakhon Ratchasima,637,Phra Thong Kham,2018,0.261412825,41773
6,NE,Nakhon Ratchasima,637,Phra Thong Kham,2019,0.273637485,41894
6,NE,Nakhon Ratchasima,637,Phra Thong Kham,2020,0.290350499,41993
6,NE,Nakhon Ratchasima,637,Phra Thong Kham,2021,0.305049979,42257
1,NO,Phayao,646,Phu Kam Yao,2014,0.094921775,24941
1,NO,Phayao,646,Phu Kam Yao,2015,0.128038361,23380
1,NO,Phayao,646,Phu Kam Yao,2016,0.107796607,23053
1,NO,Phayao,646,Phu Kam Yao,2017,0.17885111,22635
1,NO,Phayao,646,Phu Kam Yao,2018,0.208037975,21797
1,NO,Phayao,646,Phu Kam Yao,2019,0.236084627,21753
1,NO,Phayao,646,Phu Kam Yao,2020,0.282302381,21776
1,NO,Phayao,646,Phu Kam Yao,2021,0.325700658,21937
70,NO,Nan,652,Phu Pieng,2014,0.193747219,38583
70,NO,Nan,652,Phu Pieng,2015,0.234305415,39346
70,NO,Nan,652,Phu Pieng,2016,0.23624235,39436
70,NO,Nan,652,Phu Pieng,2017,0.314784744,39480
70,NO,Nan,652,Phu Pieng,2018,0.322793732,37090
70,NO,Nan,652,Phu Pieng,2019,0.342265372,36990
70,NO,Nan,652,Phu Pieng,2020,0.402220748,36982
70,NO,Nan,652,Phu Pieng,2021,0.412779376,37257
1,NO,Phayao,654,Phu Sang,2014,0.136334053,25632
1,NO,Phayao,654,Phu Sang,2015,0.203949715,26745
1,NO,Phayao,654,Phu Sang,2016,0.157604829,26420
1,NO,Phayao,654,Phu Sang,2017,0.239197875,26021
1,NO,Phayao,654,Phu Sang,2018,0.25250091,24859
1,NO,Phayao,654,Phu Sang,2019,0.327005663,24235
1,NO,Phayao,654,Phu Sang,2020,0.333295009,24301
1,NO,Phayao,654,Phu Sang,2021,0.468250492,24467
23,NE,Udon Thani,667,Prachak Silapakhom,2014,0.239928511,14653
23,NE,Udon Thani,667,Prachak Silapakhom,2015,0.341216562,14937
23,NE,Udon Thani,667,Prachak Silapakhom,2016,0.325510623,15104
23,NE,Udon Thani,667,Prachak Silapakhom,2017,0.457995936,15343
23,NE,Udon Thani,667,Prachak Silapakhom,2018,0.538867007,14371
23,NE,Udon Thani,667,Prachak Silapakhom,2019,0.543928129,14418
23,NE,Udon Thani,667,Prachak Silapakhom,2020,0.66131666,14446
23,NE,Udon Thani,667,Prachak Silapakhom,2021,0.72147307,14566
13,NE,Nong Khai,686,Rattana Wapi,2014,0.179737083,45828
13,NE,Nong Khai,686,Rattana Wapi,2015,0.251098277,43821
13,NE,Nong Khai,686,Rattana Wapi,2016,0.286385142,43881
13,NE,Nong Khai,686,Rattana Wapi,2017,0.73324562,43664
13,NE,Nong Khai,686,Rattana Wapi,2018,0.69729817,40773
13,NE,Nong Khai,686,Rattana Wapi,2019,0.647460458,40873
13,NE,Nong Khai,686,Rattana Wapi,2020,0.652697463,40942
13,NE,Nong Khai,686,Rattana Wapi,2021,0.726605306,41258
13,NE,Nong Khai,705,Sa Khrai,2014,0.129371862,30241
13,NE,Nong Khai,705,Sa Khrai,2015,0.175323228,30278
13,NE,Nong Khai,705,Sa Khrai,2016,0.177971857,30361
13,NE,Nong Khai,705,Sa Khrai,2017,0.25739591,30420
13,NE,Nong Khai,705,Sa Khrai,2018,0.262056038,28351
13,NE,Nong Khai,705,Sa Khrai,2019,0.24450484,28428
13,NE,Nong Khai,705,Sa Khrai,2020,0.342092012,28505
13,NE,Nong Khai,705,Sa Khrai,2021,0.463664442,28719
54,NO,Phichit,704,Sak Lek,2014,0.234672724,25868
54,NO,Phichit,704,Sak Lek,2015,0.284757447,25904
54,NO,Phichit,704,Sak Lek,2016,0.291107401,27159
54,NO,Phichit,704,Sak Lek,2017,0.442323535,28724
54,NO,Phichit,704,Sak Lek,2018,0.450136682,25803
54,NO,Phichit,704,Sak Lek,2019,0.466833097,25874
54,NO,Phichit,704,Sak Lek,2020,0.511326764,25935
54,NO,Phichit,704,Sak Lek,2021,0.81259439,26131
20,NE,Kalasin,706,Sam Chai,2014,0.144307995,23202
20,NE,Kalasin,706,Sam Chai,2015,0.146856062,23521
20,NE,Kalasin,706,Sam Chai,2016,0.142035138,23721
20,NE,Kalasin,706,Sam Chai,2017,0.208870177,24044
20,NE,Kalasin,706,Sam Chai,2018,0.186759411,23016
20,NE,Kalasin,706,Sam Chai,2019,0.179035784,23072
20,NE,Kalasin,706,Sam Chai,2020,0.224086778,23132
20,NE,Kalasin,706,Sam Chai,2021,0.247046537,23308
42,WE,Phachuap Khiri Khan,712,Sam Roi Yot,2014,0.268552845,69011
42,WE,Phachuap Khiri Khan,712,Sam Roi Yot,2015,0.317413523,65907
42,WE,Phachuap Khiri Khan,712,Sam Roi Yot,2016,0.307802762,66019
42,WE,Phachuap Khiri Khan,712,Sam Roi Yot,2017,0.380320119,63394
42,WE,Phachuap Khiri Khan,712,Sam Roi Yot,2018,0.395726528,60027
42,WE,Phachuap Khiri Khan,712,Sam Roi Yot,2019,0.390996407,60206
42,WE,Phachuap Khiri Khan,712,Sam Roi Yot,2020,0.43888407,60370
42,WE,Phachuap Khiri Khan,712,Sam Roi Yot,2021,0.473721508,60814
15,NE,Khon Kaen,713,Sam Sung,2014,0.17845833,19154
15,NE,Khon Kaen,713,Sam Sung,2015,0.21437291,19220
15,NE,Khon Kaen,713,Sam Sung,2016,0.190257515,19284
15,NE,Khon Kaen,713,Sam Sung,2017,0.298104462,19325
15,NE,Khon Kaen,713,Sam Sung,2018,0.345790283,18574
15,NE,Khon Kaen,713,Sam Sung,2019,0.437955224,18690
15,NE,Khon Kaen,713,Sam Sung,2020,0.354387983,18804
15,NE,Khon Kaen,713,Sam Sung,2021,0.390304324,18925
9,NE,Chaiyaphum,731,Sap Yai,2014,0.085842105,14152
9,NE,Chaiyaphum,731,Sap Yai,2015,0.13893397,13925
9,NE,Chaiyaphum,731,Sap Yai,2016,0.199515651,13957
9,NE,Chaiyaphum,731,Sap Yai,2017,0.278299035,14009
9,NE,Chaiyaphum,731,Sap Yai,2018,0.272729882,13495
9,NE,Chaiyaphum,731,Sap Yai,2019,0.246305817,13535
9,NE,Chaiyaphum,731,Sap Yai,2020,0.305791579,13573
9,NE,Chaiyaphum,731,Sap Yai,2021,0.27891832,13668
41,NE,Ubon Ratchathani,742,Sawang Wirawong,2014,0.274790154,23893
41,NE,Ubon Ratchathani,742,Sawang Wirawong,2015,0.317738602,23831
41,NE,Ubon Ratchathani,742,Sawang Wirawong,2016,0.299780924,23821
41,NE,Ubon Ratchathani,742,Sawang Wirawong,2017,0.377095752,23802
41,NE,Ubon Ratchathani,742,Sawang Wirawong,2018,0.366692597,20943
41,NE,Ubon Ratchathani,742,Sawang Wirawong,2019,0.413150946,20971
41,NE,Ubon Ratchathani,742,Sawang Wirawong,2020,0.511749687,20975
41,NE,Ubon Ratchathani,742,Sawang Wirawong,2021,0.589697616,21112
6,NE,Nakhon Ratchasima,771,Sida,2014,0.33426304,34114
6,NE,Nakhon Ratchasima,771,Sida,2015,0.365143069,35593
6,NE,Nakhon Ratchasima,771,Sida,2016,0.45189884,36176
6,NE,Nakhon Ratchasima,771,Sida,2017,0.6235374,37609
6,NE,Nakhon Ratchasima,771,Sida,2018,0.67772842,34120
6,NE,Nakhon Ratchasima,771,Sida,2019,0.673370681,34224
6,NE,Nakhon Ratchasima,771,Sida,2020,0.751981656,34322
6,NE,Nakhon Ratchasima,771,Sida,2021,1.166260129,34550
12,NE,Si Sa Ket,775,Sila Lat,2014,0.052613269,12726
12,NE,Si Sa Ket,775,Sila Lat,2015,0.102107584,13234
12,NE,Si Sa Ket,775,Sila Lat,2016,0.101535647,13274
12,NE,Si Sa Ket,775,Sila Lat,2017,0.21232751,13306
12,NE,Si Sa Ket,775,Sila Lat,2018,0.258027215,11862
12,NE,Si Sa Ket,775,Sila Lat,2019,0.25100507,11879
12,NE,Si Sa Ket,775,Sila Lat,2020,0.294163267,11913
12,NE,Si Sa Ket,775,Sila Lat,2021,0.393789044,12005
55,SO,Phatthalung,789,Sri Nakarin,2014,0.188887814,17396
55,SO,Phatthalung,789,Sri Nakarin,2015,0.27971186,17450
55,SO,Phatthalung,789,Sri Nakarin,2016,0.329412378,17522
55,SO,Phatthalung,789,Sri Nakarin,2017,0.388191893,17562
55,SO,Phatthalung,789,Sri Nakarin,2018,0.633593129,15711
55,SO,Phatthalung,789,Sri Nakarin,2019,0.604922592,15769
55,SO,Phatthalung,789,Sri Nakarin,2020,0.637562363,15810
55,SO,Phatthalung,789,Sri Nakarin,2021,0.727711701,15921
5,NE,Surin,757,Sri Narong,2014,0.051886298,25432
5,NE,Surin,757,Sri Narong,2015,0.067037078,25536
5,NE,Surin,757,Sri Narong,2016,0.052648338,25610
5,NE,Surin,757,Sri Narong,2017,0.099869901,25326
5,NE,Surin,757,Sri Narong,2018,0.129099715,23715
5,NE,Surin,757,Sri Narong,2019,0.140859967,23767
5,NE,Surin,757,Sri Narong,2020,0.160906311,23850
5,NE,Surin,757,Sri Narong,2021,0.233835128,23995
22,SO,Ranong,794,Suk Samran,2014,0.120672734,10069
22,SO,Ranong,794,Suk Samran,2015,0.130742253,10385
22,SO,Ranong,794,Suk Samran,2016,0.13297241,10419
22,SO,Ranong,794,Suk Samran,2017,0.167678439,9859
22,SO,Ranong,794,Suk Samran,2018,0.175263908,9924
22,SO,Ranong,794,Suk Samran,2019,0.157385022,9923
22,SO,Ranong,794,Suk Samran,2020,0.176754872,9932
22,SO,Ranong,794,Suk Samran,2021,0.219746001,10221
6,NE,Nakhon Ratchasima,849,The Pha Rak,2014,0.037129923,21273
6,NE,Nakhon Ratchasima,849,The Pha Rak,2015,0.058224111,21330
6,NE,Nakhon Ratchasima,849,The Pha Rak,2016,0.046115879,22332
6,NE,Nakhon Ratchasima,849,The Pha Rak,2017,0.089044609,23349
6,NE,Nakhon Ratchasima,849,The Pha Rak,2018,0.119066714,20875
6,NE,Nakhon Ratchasima,849,The Pha Rak,2019,0.12931534,20951
6,NE,Nakhon Ratchasima,849,The Pha Rak,2020,0.161423025,20997
6,NE,Nakhon Ratchasima,849,The Pha Rak,2021,0.21420098,21162
0,NE,Roi Et,858,Thung Kao Lua,2014,0.206407369,18665
0,NE,Roi Et,858,Thung Kao Lua,2015,0.265611381,18712
0,NE,Roi Et,858,Thung Kao Lua,2016,0.223988576,19442
0,NE,Roi Et,858,Thung Kao Lua,2017,0.44434848,20280
0,NE,Roi Et,858,Thung Kao Lua,2018,0.46256542,19369
0,NE,Roi Et,858,Thung Kao Lua,2019,0.397061724,19426
0,NE,Roi Et,858,Thung Kao Lua,2020,0.524801098,19472
0,NE,Roi Et,858,Thung Kao Lua,2021,0.692425191,19610
26,NO,Tak,882,Wang Chao,2014,0.10647823,13229
26,NO,Tak,882,Wang Chao,2015,0.129573172,13192
26,NO,Tak,882,Wang Chao,2016,0.126192117,13372
26,NO,Tak,882,Wang Chao,2017,0.196206911,15170
26,NO,Tak,882,Wang Chao,2018,0.195125319,14162
26,NO,Tak,882,Wang Chao,2019,0.215162533,16856
26,NO,Tak,882,Wang Chao,2020,0.204288471,17700
26,NO,Tak,882,Wang Chao,2021,0.238750978,17832
75,EA,Sa Kaew,894,Wang Sombun,2014,0.12026357,42341
75,EA,Sa Kaew,894,Wang Sombun,2015,0.137465217,41064
75,EA,Sa Kaew,894,Wang Sombun,2016,0.134975379,41152
75,EA,Sa Kaew,894,Wang Sombun,2017,0.176260676,41243
75,EA,Sa Kaew,894,Wang Sombun,2018,0.182300979,45245
75,EA,Sa Kaew,894,Wang Sombun,2019,0.301345793,45141
75,EA,Sa Kaew,894,Wang Sombun,2020,0.402144211,46113
75,EA,Sa Kaew,894,Wang Sombun,2021,0.464500509,46459
72,NE,Nakhon Phanom,898,Wang Yang,2014,0.013414122,12692
