province_id,province,year,total_knowledge_service
67,Amnat Chareon,1995,323.29275
67,Amnat Chareon,1996,361.827933
67,Amnat Chareon,1997,352.548397
67,Amnat Chareon,1998,318.490423
67,Amnat Chareon,1999,270.808495
67,Amnat Chareon,2000,274.609112
67,Amnat Chareon,2001,293.222746
67,Amnat Chareon,2002,321.863411
67,Amnat Chareon,2003,375.39581
67,Amnat Chareon,2004,451.323583
67,Amnat Chareon,2005,649.067805
67,Amnat Chareon,2006,891.877356
67,Amnat Chareon,2007,912.129381
67,Amnat Chareon,2008,679.28109
67,Amnat Chareon,2009,735.525849
67,Amnat Chareon,2010,828.183483
67,Amnat Chareon,2011,859.140459
67,Amnat Chareon,2012,962.008375
67,Amnat Chareon,2013,1102.492074
67,Amnat Chareon,2014,1226.607422
67,Amnat Chareon,2015,1357.300044
67,Amnat Chareon,2016,1520.964917
67,Amnat Chareon,2017,1635.805274
67,Amnat Chareon,2018,1761.822252
67,Amnat Chareon,2019,1795.89019
67,Amnat Chareon,2020,1784.442691
67,Amnat Chareon,2021,2112.732055
45,Ang Thong,1995,1321.265611
45,Ang Thong,1996,947.07474
45,Ang Thong,1997,866.886106
45,Ang Thong,1998,829.826041
45,Ang Thong,1999,661.292124
45,Ang Thong,2000,638.125879
45,Ang Thong,2001,700.382771
45,Ang Thong,2002,742.81307
45,Ang Thong,2003,804.896007
45,Ang Thong,2004,864.711879
45,Ang Thong,2005,975.286076
45,Ang Thong,2006,1066.479381
45,Ang Thong,2007,1091.637238
45,Ang Thong,2008,1009.263368
45,Ang Thong,2009,1075.209758
45,Ang Thong,2010,1064.896623
45,Ang Thong,2011,1083.952217
45,Ang Thong,2012,1233.894693
45,Ang Thong,2013,1251.314313
45,Ang Thong,2014,1358.434777
45,Ang Thong,2015,1503.321713
45,Ang Thong,2016,1716.242953
45,Ang Thong,2017,1793.202444
45,Ang Thong,2018,1917.610059
45,Ang Thong,2019,1908.968937
45,Ang Thong,2020,1955.467248
45,Ang Thong,2021,1928.94843
14,Bangkok,1995,446994.8862
14,Bangkok,1996,449713.6783
14,Bangkok,1997,346951.1007
14,Bangkok,1998,220408.8992
14,Bangkok,1999,217206.7051
14,Bangkok,2000,262069.1632
14,Bangkok,2001,304569.4932
14,Bangkok,2002,350371.1283
14,Bangkok,2003,393185.9444
14,Bangkok,2004,443567.9038
14,Bangkok,2005,477794.7993
14,Bangkok,2006,505822.4461
14,Bangkok,2007,515875.8497
14,Bangkok,2008,531799.1538
14,Bangkok,2009,548111.1704
14,Bangkok,2010,572366.785
14,Bangkok,2011,617388.1302
14,Bangkok,2012,697005.3853
14,Bangkok,2013,768425.3917
14,Bangkok,2014,800489.1224
14,Bangkok,2015,864665.5211
14,Bangkok,2016,901298.4399
14,Bangkok,2017,942427.8599
14,Bangkok,2018,989427.813
14,Bangkok,2019,1043348.448
14,Bangkok,2020,1064121.451
14,Bangkok,2021,1128729.93
39,Bueng Kan,1995,0
39,Bueng Kan,1996,0
39,Bueng Kan,1997,0
39,Bueng Kan,1998,0
39,Bueng Kan,1999,0
39,Bueng Kan,2000,0
39,Bueng Kan,2001,0
39,Bueng Kan,2002,0
39,Bueng Kan,2003,0
39,Bueng Kan,2004,0
39,Bueng Kan,2005,0
39,Bueng Kan,2006,0
39,Bueng Kan,2007,0
39,Bueng Kan,2008,0
39,Bueng Kan,2009,0
39,Bueng Kan,2010,0
39,Bueng Kan,2011,293.062724
39,Bueng Kan,2012,498.429443
39,Bueng Kan,2013,824.140149
39,Bueng Kan,2014,883.856249
39,Bueng Kan,2015,1001.035408
39,Bueng Kan,2016,1073.541115
39,Bueng Kan,2017,1199.489489
39,Bueng Kan,2018,1353.175874
39,Bueng Kan,2019,1371.276244
39,Bueng Kan,2020,1388.671901
39,Bueng Kan,2021,1427.05471
35,Buri Ram,1995,1561.282553
35,Buri Ram,1996,1681.91024
35,Buri Ram,1997,1625.790555
35,Buri Ram,1998,1553.383116
35,Buri Ram,1999,1346.579069
35,Buri Ram,2000,1364.830672
35,Buri Ram,2001,1504.997449
35,Buri Ram,2002,1626.320691
35,Buri Ram,2003,1696.164837
35,Buri Ram,2004,1879.33491
35,Buri Ram,2005,2146.727599
35,Buri Ram,2006,2299.759201
35,Buri Ram,2007,2491.87685
35,Buri Ram,2008,2551.332198
35,Buri Ram,2009,2711.415913
35,Buri Ram,2010,2877.398392
35,Buri Ram,2011,2974.402583
35,Buri Ram,2012,3402.477992
35,Buri Ram,2013,3798.494453
35,Buri Ram,2014,4186.585025
35,Buri Ram,2015,4614.668485
35,Buri Ram,2016,4993.387525
35,Buri Ram,2017,5337.558625
35,Buri Ram,2018,5746.008482
35,Buri Ram,2019,5889.583985
35,Buri Ram,2020,6037.504363
35,Buri Ram,2021,6114.409918
4,Chachoengsao,1995,2899.487277
4,Chachoengsao,1996,3441.666533
4,Chachoengsao,1997,3154.363695
4,Chachoengsao,1998,2723.101615
4,Chachoengsao,1999,2069.812187
4,Chachoengsao,2000,2149.737389
4,Chachoengsao,2001,2327.638994
4,Chachoengsao,2002,2604.010032
4,Chachoengsao,2003,2889.796232
4,Chachoengsao,2004,3316.922555
4,Chachoengsao,2005,3742.960836
4,Chachoengsao,2006,3989.566409
4,Chachoengsao,2007,4202.368188
4,Chachoengsao,2008,4210.68703
4,Chachoengsao,2009,4292.745751
4,Chachoengsao,2010,4329.556106
4,Chachoengsao,2011,4639.185518
4,Chachoengsao,2012,5363.030497
4,Chachoengsao,2013,5524.627573
4,Chachoengsao,2014,5828.678713
4,Chachoengsao,2015,6407.066493
4,Chachoengsao,2016,7028.268264
4,Chachoengsao,2017,7130.206462
4,Chachoengsao,2018,7466.887155
4,Chachoengsao,2019,8239.174774
4,Chachoengsao,2020,8130.559179
4,Chachoengsao,2021,8220.975564
66,Chai Nat,1995,1452.093596
66,Chai Nat,1996,895.095605
66,Chai Nat,1997,825.531529
66,Chai Nat,1998,792.553533
66,Chai Nat,1999,656.441849
66,Chai Nat,2000,634.984942
66,Chai Nat,2001,710.697836
66,Chai Nat,2002,776.583255
66,Chai Nat,2003,839.707198
66,Chai Nat,2004,893.439648
66,Chai Nat,2005,1044.49084
66,Chai Nat,2006,1163.230811
66,Chai Nat,2007,1077.163572
66,Chai Nat,2008,1068.520338
66,Chai Nat,2009,1094.792095
66,Chai Nat,2010,1123.11093
66,Chai Nat,2011,1190.496193
66,Chai Nat,2012,1376.552639
66,Chai Nat,2013,1416.229787
66,Chai Nat,2014,1524.908432
66,Chai Nat,2015,1658.962314
66,Chai Nat,2016,1783.304957
66,Chai Nat,2017,1893.502216
66,Chai Nat,2018,1970.337184
66,Chai Nat,2019,1989.032382
66,Chai Nat,2020,2038.149605
66,Chai Nat,2021,1988.42916
9,Chaiyaphum,1995,1162.130501
9,Chaiyaphum,1996,1306.250813
9,Chaiyaphum,1997,1237.877729
9,Chaiyaphum,1998,1104.823654
9,Chaiyaphum,1999,1089.404842
9,Chaiyaphum,2000,1142.795447
9,Chaiyaphum,2001,1262.892027
9,Chaiyaphum,2002,1342.736601
9,Chaiyaphum,2003,1479.841574
9,Chaiyaphum,2004,1604.674512
9,Chaiyaphum,2005,1798.32679
9,Chaiyaphum,2006,1956.865645
9,Chaiyaphum,2007,2290.016617
9,Chaiyaphum,2008,2520.422507
9,Chaiyaphum,2009,2842.06406
9,Chaiyaphum,2010,2804.105762
9,Chaiyaphum,2011,2575.118176
9,Chaiyaphum,2012,2900.611413
9,Chaiyaphum,2013,3022.232504
9,Chaiyaphum,2014,3468.170446
9,Chaiyaphum,2015,4014.207078
9,Chaiyaphum,2016,4452.910297
9,Chaiyaphum,2017,4434.288039
9,Chaiyaphum,2018,4735.87637
9,Chaiyaphum,2019,5039.793182
9,Chaiyaphum,2020,4941.045105
9,Chaiyaphum,2021,5151.473956
71,Chanthaburi,1995,2373.9357
71,Chanthaburi,1996,2517.919601
71,Chanthaburi,1997,2276.67406
71,Chanthaburi,1998,2213.892601
71,Chanthaburi,1999,1701.957048
71,Chanthaburi,2000,1767.632113
71,Chanthaburi,2001,2000.765414
71,Chanthaburi,2002,2072.573907
71,Chanthaburi,2003,2194.193479
71,Chanthaburi,2004,2188.366135
71,Chanthaburi,2005,2614.734175
71,Chanthaburi,2006,2324.360347
71,Chanthaburi,2007,2409.393212
71,Chanthaburi,2008,2377.353918
71,Chanthaburi,2009,2478.886829
71,Chanthaburi,2010,2809.584049
71,Chanthaburi,2011,2954.403925
71,Chanthaburi,2012,2804.335191
71,Chanthaburi,2013,3112.404104
71,Chanthaburi,2014,3423.54462
71,Chanthaburi,2015,3815.98351
71,Chanthaburi,2016,4207.719857
71,Chanthaburi,2017,4486.271603
71,Chanthaburi,2018,4832.704612
71,Chanthaburi,2019,5192.102212
71,Chanthaburi,2020,5504.90778
71,Chanthaburi,2021,5613.77793
65,Chiang Mai,1995,11782.37469
65,Chiang Mai,1996,12889.72745
65,Chiang Mai,1997,11820.63165
65,Chiang Mai,1998,9288.18664
65,Chiang Mai,1999,6546.526184
65,Chiang Mai,2000,6611.841411
65,Chiang Mai,2001,7200.007487
65,Chiang Mai,2002,8738.047595
65,Chiang Mai,2003,9636.282917
65,Chiang Mai,2004,9707.595468
65,Chiang Mai,2005,8797.556221
65,Chiang Mai,2006,9609.576892
65,Chiang Mai,2007,9361.42866
65,Chiang Mai,2008,9784.868006
65,Chiang Mai,2009,10205.99188
65,Chiang Mai,2010,10273.30592
65,Chiang Mai,2011,11383.9726
65,Chiang Mai,2012,13092.20655
65,Chiang Mai,2013,13698.88039
65,Chiang Mai,2014,14872.494
65,Chiang Mai,2015,15993.76167
65,Chiang Mai,2016,17515.76936
65,Chiang Mai,2017,18424.23782
65,Chiang Mai,2018,20738.78788
65,Chiang Mai,2019,21491.19905
65,Chiang Mai,2020,19875.32589
65,Chiang Mai,2021,18649.31169
25,Chiang Rai,1995,3000.593008
25,Chiang Rai,1996,3375.961565
25,Chiang Rai,1997,3082.423113
25,Chiang Rai,1998,2728.667486
25,Chiang Rai,1999,2194.110221
25,Chiang Rai,2000,2239.539312
25,Chiang Rai,2001,2365.450898
25,Chiang Rai,2002,2612.270789
25,Chiang Rai,2003,2770.584655
25,Chiang Rai,2004,2972.162039
25,Chiang Rai,2005,3105.131085
25,Chiang Rai,2006,3351.857986
25,Chiang Rai,2007,3391.558527
25,Chiang Rai,2008,3399.201934
25,Chiang Rai,2009,3693.257913
25,Chiang Rai,2010,4033.500692
25,Chiang Rai,2011,4221.821797
25,Chiang Rai,2012,4641.181794
25,Chiang Rai,2013,4961.380363
25,Chiang Rai,2014,5523.022642
25,Chiang Rai,2015,6000.259347
25,Chiang Rai,2016,6242.02068
25,Chiang Rai,2017,6616.639644
25,Chiang Rai,2018,7004.840451
25,Chiang Rai,2019,7307.805128
25,Chiang Rai,2020,7170.727121
25,Chiang Rai,2021,7230.465708
64,Chon Buri,1995,10959.94308
64,Chon Buri,1996,12039.40926
64,Chon Buri,1997,11105.2842
64,Chon Buri,1998,9451.47051
64,Chon Buri,1999,7627.676162
64,Chon Buri,2000,8340.139056
64,Chon Buri,2001,9104.1225
64,Chon Buri,2002,10093.84606
64,Chon Buri,2003,11585.34508
64,Chon Buri,2004,14490.25183
64,Chon Buri,2005,18986.76921
64,Chon Buri,2006,18976.04125
64,Chon Buri,2007,20589.30943
64,Chon Buri,2008,20422.38718
64,Chon Buri,2009,20295.52868
64,Chon Buri,2010,21101.71408
64,Chon Buri,2011,22521.65436
64,Chon Buri,2012,23789.40935
64,Chon Buri,2013,25184.5894
64,Chon Buri,2014,26539.28013
64,Chon Buri,2015,29334.2454
64,Chon Buri,2016,30184.39133
64,Chon Buri,2017,32017.06889
64,Chon Buri,2018,33822.28632
64,Chon Buri,2019,35319.16526
64,Chon Buri,2020,33948.38815
64,Chon Buri,2021,35037.11954
19,Chumphon,1995,1389.613689
19,Chumphon,1996,1532.615207
19,Chumphon,1997,1367.759236
19,Chumphon,1998,1219.239863
19,Chumphon,1999,1036.754392
19,Chumphon,2000,1046.503545
19,Chumphon,2001,1240.954163
19,Chumphon,2002,1346.711133
19,Chumphon,2003,1412.628133
19,Chumphon,2004,1574.245876
19,Chumphon,2005,1774.915028
19,Chumphon,2006,1768.520807
19,Chumphon,2007,1779.008158
19,Chumphon,2008,1776.627581
19,Chumphon,2009,1888.884772
19,Chumphon,2010,1879.357609
19,Chumphon,2011,2023.117489
19,Chumphon,2012,2241.882386
19,Chumphon,2013,2559.917973
19,Chumphon,2014,2780.497961
19,Chumphon,2015,3137.391318
19,Chumphon,2016,3256.986035
19,Chumphon,2017,3724.396631
19,Chumphon,2018,3955.944407
19,Chumphon,2019,3822.885617
19,Chumphon,2020,4218.400219
19,Chumphon,2021,4321.864206
20,Kalasin,1995,904.542215
20,Kalasin,1996,1018.029227
20,Kalasin,1997,985.838143
20,Kalasin,1998,940.016139
20,Kalasin,1999,883.982653
20,Kalasin,2000,860.511249
20,Kalasin,2001,984.90841
20,Kalasin,2002,1092.344197
20,Kalasin,2003,1200.92443
20,Kalasin,2004,1301.478456
20,Kalasin,2005,1492.79862
20,Kalasin,2006,1607.504582
20,Kalasin,2007,1668.568188
20,Kalasin,2008,1720.402738
20,Kalasin,2009,1944.790271
20,Kalasin,2010,1969.068228
20,Kalasin,2011,2059.832645
20,Kalasin,2012,2255.68001
20,Kalasin,2013,2824.199745
20,Kalasin,2014,2693.732389
20,Kalasin,2015,2943.833504
20,Kalasin,2016,3502.85227
20,Kalasin,2017,3499.362171
20,Kalasin,2018,3738.290844
20,Kalasin,2019,3740.317702
20,Kalasin,2020,3821.60189
20,Kalasin,2021,3917.968383
36,Kam Phaeng Phet,1995,1169.241301
36,Kam Phaeng Phet,1996,1305.273944
36,Kam Phaeng Phet,1997,1158.972543
36,Kam Phaeng Phet,1998,1056.6273
36,Kam Phaeng Phet,1999,893.932866
36,Kam Phaeng Phet,2000,916.283346
36,Kam Phaeng Phet,2001,1068.211857
36,Kam Phaeng Phet,2002,1113.291026
36,Kam Phaeng Phet,2003,1291.144456
36,Kam Phaeng Phet,2004,1442.024949
36,Kam Phaeng Phet,2005,1657.389561
36,Kam Phaeng Phet,2006,1736.482033
36,Kam Phaeng Phet,2007,1894.943574
36,Kam Phaeng Phet,2008,1814.070768
36,Kam Phaeng Phet,2009,1967.888611
36,Kam Phaeng Phet,2010,2047.071112
36,Kam Phaeng Phet,2011,2257.751866
36,Kam Phaeng Phet,2012,2602.773961
36,Kam Phaeng Phet,2013,2800.048395
36,Kam Phaeng Phet,2014,2826.229397
36,Kam Phaeng Phet,2015,3174.381847
36,Kam Phaeng Phet,2016,3242.206614
36,Kam Phaeng Phet,2017,3353.044987
36,Kam Phaeng Phet,2018,3552.655293
36,Kam Phaeng Phet,2019,3617.592144
36,Kam Phaeng Phet,2020,3734.591857
36,Kam Phaeng Phet,2021,3546.190551
73,Kanchanaburi,1995,2039.991012
73,Kanchanaburi,1996,2425.262354
73,Kanchanaburi,1997,2215.998129
73,Kanchanaburi,1998,1879.311933
73,Kanchanaburi,1999,1502.425775
73,Kanchanaburi,2000,1591.406029
73,Kanchanaburi,2001,1754.077587
73,Kanchanaburi,2002,1889.09729
73,Kanchanaburi,2003,2055.63983
73,Kanchanaburi,2004,2156.364021
73,Kanchanaburi,2005,2206.405695
73,Kanchanaburi,2006,2304.226873
73,Kanchanaburi,2007,2461.461395
73,Kanchanaburi,2008,2439.376521
73,Kanchanaburi,2009,2681.410514
73,Kanchanaburi,2010,2683.654206
73,Kanchanaburi,2011,2708.561946
73,Kanchanaburi,2012,2814.033748
73,Kanchanaburi,2013,2903.33617
73,Kanchanaburi,2014,3202.563073
73,Kanchanaburi,2015,3853.857269
73,Kanchanaburi,2016,4569.48083
73,Kanchanaburi,2017,4770.624352
73,Kanchanaburi,2018,4849.180729
73,Kanchanaburi,2019,5026.94225
73,Kanchanaburi,2020,4618.926542
73,Kanchanaburi,2021,4586.533409
15,Khon Kaen,1995,4755.638843
15,Khon Kaen,1996,5450.970457
15,Khon Kaen,1997,5177.422164
15,Khon Kaen,1998,4110.2358
15,Khon Kaen,1999,3395.78733
15,Khon Kaen,2000,3433.061799
15,Khon Kaen,2001,3686.019459
15,Khon Kaen,2002,4036.401855
15,Khon Kaen,2003,4296.885825
15,Khon Kaen,2004,4513.629587
15,Khon Kaen,2005,4776.468107
15,Khon Kaen,2006,4961.992943
15,Khon Kaen,2007,5285.086403
15,Khon Kaen,2008,5250.659837
15,Khon Kaen,2009,5713.933287
15,Khon Kaen,2010,5877.032582
15,Khon Kaen,2011,6224.021897
15,Khon Kaen,2012,6951.717836
15,Khon Kaen,2013,7740.827966
15,Khon Kaen,2014,8287.569455
15,Khon Kaen,2015,8911.116874
15,Khon Kaen,2016,9535.634712
15,Khon Kaen,2017,10083.18271
15,Khon Kaen,2018,10932.20903
15,Khon Kaen,2019,11836.79757
15,Khon Kaen,2020,11896.54827
15,Khon Kaen,2021,11890.5286
63,Krabi,1995,1065.704787
63,Krabi,1996,1109.56758
63,Krabi,1997,1028.374622
63,Krabi,1998,923.255568
63,Krabi,1999,822.573015
63,Krabi,2000,961.991524
63,Krabi,2001,1180.751782
63,Krabi,2002,1243.907827
63,Krabi,2003,1463.691306
63,Krabi,2004,1690.81581
63,Krabi,2005,1366.040049
63,Krabi,2006,1811.235878
63,Krabi,2007,2092.238282
63,Krabi,2008,2216.034111
63,Krabi,2009,2281.086992
63,Krabi,2010,2049.583397
63,Krabi,2011,2344.47982
63,Krabi,2012,2840.312936
63,Krabi,2013,3544.675108
63,Krabi,2014,3918.524016
63,Krabi,2015,4323.912079
63,Krabi,2016,4493.597731
63,Krabi,2017,5148.46999
63,Krabi,2018,5666.517449
63,Krabi,2019,5824.32194
63,Krabi,2020,3742.365222
63,Krabi,2021,3398.175676
37,Lampang,1995,2026.108586
37,Lampang,1996,2228.752965
37,Lampang,1997,2130.268596
37,Lampang,1998,1782.959088
37,Lampang,1999,1539.946962
37,Lampang,2000,1577.574308
37,Lampang,2001,1780.381635
37,Lampang,2002,1885.568634
37,Lampang,2003,2088.670968
37,Lampang,2004,2138.454951
37,Lampang,2005,2148.853842
37,Lampang,2006,2225.995091
37,Lampang,2007,2247.820011
37,Lampang,2008,2197.942848
37,Lampang,2009,2380.469525
37,Lampang,2010,2452.662334
37,Lampang,2011,2538.536819
37,Lampang,2012,2937.785716
37,Lampang,2013,3097.434513
37,Lampang,2014,3377.810133
37,Lampang,2015,3447.072555
37,Lampang,2016,3547.611271
37,Lampang,2017,3854.958717
37,Lampang,2018,4175.115745
37,Lampang,2019,4312.75143
37,Lampang,2020,4293.115377
37,Lampang,2021,4202.243557
28,Lamphun,1995,953.940561
28,Lamphun,1996,996.976902
28,Lamphun,1997,1000.345904
28,Lamphun,1998,896.54643
28,Lamphun,1999,794.127365
28,Lamphun,2000,818.530946
28,Lamphun,2001,935.590502
28,Lamphun,2002,1038.552148
28,Lamphun,2003,1069.338259
28,Lamphun,2004,1149.948335
28,Lamphun,2005,1272.617228
28,Lamphun,2006,1407.355651
28,Lamphun,2007,1415.955561
28,Lamphun,2008,1402.731931
28,Lamphun,2009,1464.407112
28,Lamphun,2010,1510.780913
28,Lamphun,2011,1613.710757
28,Lamphun,2012,1759.166502
28,Lamphun,2013,1858.043029
28,Lamphun,2014,2092.157061
28,Lamphun,2015,2294.633922
28,Lamphun,2016,2430.533533
28,Lamphun,2017,2577.805387
28,Lamphun,2018,2777.470952
28,Lamphun,2019,2974.962629
28,Lamphun,2020,2909.474833
28,Lamphun,2021,2850.750871
16,Loei,1995,746.711781
16,Loei,1996,856.871332
16,Loei,1997,783.229589
16,Loei,1998,757.534179
16,Loei,1999,563.444395
16,Loei,2000,675.647684
16,Loei,2001,798.75939
16,Loei,2002,853.817842
16,Loei,2003,964.567594
16,Loei,2004,1063.898393
16,Loei,2005,1163.636891
16,Loei,2006,1258.949411
16,Loei,2007,1263.313181
16,Loei,2008,1310.156309
16,Loei,2009,1530.609362
16,Loei,2010,1597.355313
16,Loei,2011,1725.194456
16,Loei,2012,1902.518243
16,Loei,2013,2048.76761
16,Loei,2014,2147.647825
16,Loei,2015,2378.384325
16,Loei,2016,2468.870999
16,Loei,2017,2667.734908
16,Loei,2018,2914.790773
16,Loei,2019,2975.853401
16,Loei,2020,3071.122763
16,Loei,2021,2961.806352
62,Lop Buri,1995,2366.261683
62,Lop Buri,1996,2388.865245
62,Lop Buri,1997,2145.0573
62,Lop Buri,1998,1992.091284
62,Lop Buri,1999,1645.088243
62,Lop Buri,2000,1658.22922
62,Lop Buri,2001,1948.544579
62,Lop Buri,2002,1887.995982
62,Lop Buri,2003,2042.944105
62,Lop Buri,2004,2051.714457
62,Lop Buri,2005,2185.79342
62,Lop Buri,2006,2412.533896
62,Lop Buri,2007,2391.188849
62,Lop Buri,2008,2365.635712
62,Lop Buri,2009,2485.469649
62,Lop Buri,2010,2695.509709
62,Lop Buri,2011,2797.306829
62,Lop Buri,2012,3146.218519
62,Lop Buri,2013,3291.410807
62,Lop Buri,2014,3431.297781
62,Lop Buri,2015,3602.714992
62,Lop Buri,2016,3944.868113
62,Lop Buri,2017,4164.382633
62,Lop Buri,2018,4373.029845
62,Lop Buri,2019,4448.904904
62,Lop Buri,2020,4970.078689
62,Lop Buri,2021,4764.775147
74,Mae Hong Son,1995,301.344177
74,Mae Hong Son,1996,341.501762
74,Mae Hong Son,1997,329.549222
74,Mae Hong Son,1998,300.623657
74,Mae Hong Son,1999,261.066167
74,Mae Hong Son,2000,263.341041
74,Mae Hong Son,2001,308.375562
74,Mae Hong Son,2002,334.961985
74,Mae Hong Son,2003,392.172978
74,Mae Hong Son,2004,403.791151
74,Mae Hong Son,2005,393.050639
74,Mae Hong Son,2006,430.429756
74,Mae Hong Son,2007,437.347351
74,Mae Hong Son,2008,475.783997
74,Mae Hong Son,2009,511.052472
74,Mae Hong Son,2010,517.027156
74,Mae Hong Son,2011,545.84682
74,Mae Hong Son,2012,542.109746
74,Mae Hong Son,2013,595.198015
74,Mae Hong Son,2014,688.441427
74,Mae Hong Son,2015,785.073204
74,Mae Hong Son,2016,824.37947
74,Mae Hong Son,2017,902.741266
74,Mae Hong Son,2018,964.915981
74,Mae Hong Son,2019,1020.259925
74,Mae Hong Son,2020,979.806326
74,Mae Hong Son,2021,962.599501
46,Maha Sarakham,1995,1103.095167
46,Maha Sarakham,1996,1296.66289
46,Maha Sarakham,1997,1208.598554
46,Maha Sarakham,1998,1167.740948
46,Maha Sarakham,1999,1045.301984
46,Maha Sarakham,2000,1065.002088
46,Maha Sarakham,2001,1191.012584
46,Maha Sarakham,2002,1274.377004
46,Maha Sarakham,2003,1380.57779
46,Maha Sarakham,2004,1491.636465
46,Maha Sarakham,2005,1669.936417
46,Maha Sarakham,2006,1986.000817
46,Maha Sarakham,2007,2047.747264
46,Maha Sarakham,2008,1998.620205
46,Maha Sarakham,2009,1925.283974
46,Maha Sarakham,2010,2612.364832
46,Maha Sarakham,2011,2457.224442
46,Maha Sarakham,2012,2689.028021
46,Maha Sarakham,2013,2935.557079
46,Maha Sarakham,2014,3240.746181
46,Maha Sarakham,2015,3576.499185
46,Maha Sarakham,2016,3940.086993
46,Maha Sarakham,2017,4225.48392
46,Maha Sarakham,2018,4717.002722
46,Maha Sarakham,2019,4743.649473
46,Maha Sarakham,2020,4831.975918
46,Maha Sarakham,2021,4969.89551
61,Mukdahan,1995,571.38165
61,Mukdahan,1996,582.538685
61,Mukdahan,1997,514.249801
61,Mukdahan,1998,450.950234
61,Mukdahan,1999,370.953997
61,Mukdahan,2000,389.06184
61,Mukdahan,2001,437.428662
61,Mukdahan,2002,481.669145
61,Mukdahan,2003,520.021168
61,Mukdahan,2004,564.432241
61,Mukdahan,2005,606.793936
61,Mukdahan,2006,688.146951
61,Mukdahan,2007,656.624068
61,Mukdahan,2008,621.773034
61,Mukdahan,2009,848.722756
61,Mukdahan,2010,835.449025
61,Mukdahan,2011,870.435657
61,Mukdahan,2012,966.539288
61,Mukdahan,2013,1048.888707
61,Mukdahan,2014,1124.545943
61,Mukdahan,2015,1237.951943
61,Mukdahan,2016,1279.441385
61,Mukdahan,2017,1368.640856
61,Mukdahan,2018,1518.379361
61,Mukdahan,2019,1605.7738
61,Mukdahan,2020,1588.983983
61,Mukdahan,2021,1724.111629
60,Nakhon Nayok,1995,776.369703
60,Nakhon Nayok,1996,885.469921
60,Nakhon Nayok,1997,835.544191
60,Nakhon Nayok,1998,773.640839
60,Nakhon Nayok,1999,617.495582
60,Nakhon Nayok,2000,631.354134
60,Nakhon Nayok,2001,664.784205
60,Nakhon Nayok,2002,692.218932
60,Nakhon Nayok,2003,751.021585
60,Nakhon Nayok,2004,798.4511
60,Nakhon Nayok,2005,859.999521
60,Nakhon Nayok,2006,926.108963
60,Nakhon Nayok,2007,894.202897
60,Nakhon Nayok,2008,937.233773
60,Nakhon Nayok,2009,972.221263
60,Nakhon Nayok,2010,1139.874487
60,Nakhon Nayok,2011,1273.00575
60,Nakhon Nayok,2012,1018.845898
60,Nakhon Nayok,2013,1051.946118
60,Nakhon Nayok,2014,1178.479619
60,Nakhon Nayok,2015,1370.371214
60,Nakhon Nayok,2016,1414.041938
60,Nakhon Nayok,2017,1503.241417
60,Nakhon Nayok,2018,1618.332247
60,Nakhon Nayok,2019,1607.621323
60,Nakhon Nayok,2020,1548.167224
60,Nakhon Nayok,2021,1512.763465
27,Nakhon Pathom,1995,4671.339708
27,Nakhon Pathom,1996,5295.943446
27,Nakhon Pathom,1997,4792.271436
27,Nakhon Pathom,1998,4214.462754
27,Nakhon Pathom,1999,3039.29385
27,Nakhon Pathom,2000,3198.208602
27,Nakhon Pathom,2001,3546.476144
27,Nakhon Pathom,2002,3911.341379
27,Nakhon Pathom,2003,4308.465339
27,Nakhon Pathom,2004,4565.559185
27,Nakhon Pathom,2005,4839.805335
27,Nakhon Pathom,2006,5059.164682
27,Nakhon Pathom,2007,5203.238356
27,Nakhon Pathom,2008,5271.022532
27,Nakhon Pathom,2009,5603.447496
27,Nakhon Pathom,2010,5623.327125
27,Nakhon Pathom,2011,6240.012806
27,Nakhon Pathom,2012,7009.319307
27,Nakhon Pathom,2013,7761.577009
27,Nakhon Pathom,2014,8620.454934
27,Nakhon Pathom,2015,9083.906697
27,Nakhon Pathom,2016,9821.476241
27,Nakhon Pathom,2017,10260.55286
27,Nakhon Pathom,2018,11054.01525
27,Nakhon Pathom,2019,11679.45827
27,Nakhon Pathom,2020,11922.25745
27,Nakhon Pathom,2021,11291.63753
72,Nakhon Phanom,1995,776.029388
72,Nakhon Phanom,1996,892.134143
72,Nakhon Phanom,1997,837.649275
72,Nakhon Phanom,1998,755.96814
72,Nakhon Phanom,1999,635.783945
72,Nakhon Phanom,2000,660.311308
72,Nakhon Phanom,2001,747.279699
72,Nakhon Phanom,2002,801.111132
72,Nakhon Phanom,2003,831.972544
72,Nakhon Phanom,2004,911.791584
72,Nakhon Phanom,2005,993.219319
72,Nakhon Phanom,2006,1153.709435
72,Nakhon Phanom,2007,1293.06997
72,Nakhon Phanom,2008,1312.853273
72,Nakhon Phanom,2009,1388.403438
72,Nakhon Phanom,2010,1416.009074
72,Nakhon Phanom,2011,1385.48105
72,Nakhon Phanom,2012,1820.263437
72,Nakhon Phanom,2013,1667.974876
72,Nakhon Phanom,2014,1811.288141
72,Nakhon Phanom,2015,2033.580182
72,Nakhon Phanom,2016,2233.229615
72,Nakhon Phanom,2017,2222.633083
72,Nakhon Phanom,2018,2265.795653
72,Nakhon Phanom,2019,2215.799067
72,Nakhon Phanom,2020,2256.489826
72,Nakhon Phanom,2021,2383.492792
6,Nakhon Ratchasima,1995,5459.790428
6,Nakhon Ratchasima,1996,6792.571741
