id,region,province,district,year,district_meansol
65,NO,Chiang Mai,Fang,2021,0.466032633
66,CE,Chai Nat,Han Kha,2014,0.314914146
66,CE,Chai Nat,Han Kha,2015,0.35874181
66,CE,Chai Nat,Han Kha,2016,0.387932853
66,CE,Chai Nat,Han Kha,2017,0.520201623
66,CE,Chai Nat,Han Kha,2018,0.510263235
66,CE,Chai Nat,Han Kha,2019,0.541109749
66,CE,Chai Nat,Han Kha,2020,0.569954794
66,CE,Chai Nat,Han Kha,2021,0.735009444
37,NO,Lampang,Hang Chat,2014,0.395707858
37,NO,Lampang,Hang Chat,2015,0.474200381
37,NO,Lampang,Hang Chat,2016,0.425686692
37,NO,Lampang,Hang Chat,2017,0.589917616
37,NO,Lampang,Hang Chat,2018,0.64626654
37,NO,Lampang,Hang Chat,2019,0.703615959
37,NO,Lampang,Hang Chat,2020,0.803135964
37,NO,Lampang,Hang Chat,2021,0.823505138
65,NO,Chiang Mai,Hang Dong,2014,1.62229845
65,NO,Chiang Mai,Hang Dong,2015,1.860165565
65,NO,Chiang Mai,Hang Dong,2016,1.841586945
65,NO,Chiang Mai,Hang Dong,2017,2.09376293
65,NO,Chiang Mai,Hang Dong,2018,2.309436319
65,NO,Chiang Mai,Hang Dong,2019,2.432270525
65,NO,Chiang Mai,Hang Dong,2020,2.50162232
65,NO,Chiang Mai,Hang Dong,2021,2.483345813
43,SO,Songkhla,Hat Yai,2014,3.40981056
43,SO,Songkhla,Hat Yai,2015,3.612219262
43,SO,Songkhla,Hat Yai,2016,3.561491813
43,SO,Songkhla,Hat Yai,2017,3.897346178
43,SO,Songkhla,Hat Yai,2018,4.125401623
43,SO,Songkhla,Hat Yai,2019,4.125052267
43,SO,Songkhla,Hat Yai,2020,4.202701888
43,SO,Songkhla,Hat Yai,2021,4.39809001
65,NO,Chiang Mai,Hot,2014,0.077256585
65,NO,Chiang Mai,Hot,2015,0.077184553
65,NO,Chiang Mai,Hot,2016,0.067044991
65,NO,Chiang Mai,Hot,2017,0.083313715
65,NO,Chiang Mai,Hot,2018,0.092361526
65,NO,Chiang Mai,Hot,2019,0.086954041
65,NO,Chiang Mai,Hot,2020,0.096433419
65,NO,Chiang Mai,Hot,2021,0.100910483
42,WE,Phachuap Khiri Khan,Hua Hin,2014,1.038538504
42,WE,Phachuap Khiri Khan,Hua Hin,2015,1.107119334
42,WE,Phachuap Khiri Khan,Hua Hin,2016,1.128952211
42,WE,Phachuap Khiri Khan,Hua Hin,2017,1.184458117
42,WE,Phachuap Khiri Khan,Hua Hin,2018,1.254205662
42,WE,Phachuap Khiri Khan,Hua Hin,2019,1.294054409
42,WE,Phachuap Khiri Khan,Hua Hin,2020,1.310218898
42,WE,Phachuap Khiri Khan,Hua Hin,2021,1.402664464
59,SO,Nakhon Si Thammarat,Hua Sai,2014,0.442906725
59,SO,Nakhon Si Thammarat,Hua Sai,2015,0.467591453
59,SO,Nakhon Si Thammarat,Hua Sai,2016,0.471347788
59,SO,Nakhon Si Thammarat,Hua Sai,2017,0.626294171
59,SO,Nakhon Si Thammarat,Hua Sai,2018,0.662144398
59,SO,Nakhon Si Thammarat,Hua Sai,2019,0.672728605
59,SO,Nakhon Si Thammarat,Hua Sai,2020,0.723842697
59,SO,Nakhon Si Thammarat,Hua Sai,2021,1.090623506
67,NE,Amnat Chareon,Hua Taphan,2014,0.181696673
67,NE,Amnat Chareon,Hua Taphan,2015,0.227499698
67,NE,Amnat Chareon,Hua Taphan,2016,0.213625635
67,NE,Amnat Chareon,Hua Taphan,2017,0.349591662
67,NE,Amnat Chareon,Hua Taphan,2018,0.33503127
67,NE,Amnat Chareon,Hua Taphan,2019,0.319955271
67,NE,Amnat Chareon,Hua Taphan,2020,0.429886733
67,NE,Amnat Chareon,Hua Taphan,2021,0.441796661
18,NO,Uthai Thani,Huai Khot,2014,0.110429919
18,NO,Uthai Thani,Huai Khot,2015,0.139199749
18,NO,Uthai Thani,Huai Khot,2016,0.117658005
18,NO,Uthai Thani,Huai Khot,2017,0.175994186
18,NO,Uthai Thani,Huai Khot,2018,0.167783094
18,NO,Uthai Thani,Huai Khot,2019,0.16512774
18,NO,Uthai Thani,Huai Khot,2020,0.200235592
18,NO,Uthai Thani,Huai Khot,2021,0.378524843
73,WE,Kanchanaburi,Huai Kra Chao,2014,0.285964168
73,WE,Kanchanaburi,Huai Kra Chao,2015,0.355773236
73,WE,Kanchanaburi,Huai Kra Chao,2016,0.315412979
73,WE,Kanchanaburi,Huai Kra Chao,2017,0.437051521
73,WE,Kanchanaburi,Huai Kra Chao,2018,0.410966167
73,WE,Kanchanaburi,Huai Kra Chao,2019,0.516744096
73,WE,Kanchanaburi,Huai Kra Chao,2020,0.53658013
73,WE,Kanchanaburi,Huai Kra Chao,2021,0.62043489
14,BKK&VIC,Bangkok,Huai Kwang,2014,38.94943379
14,BKK&VIC,Bangkok,Huai Kwang,2015,40.50592492
14,BKK&VIC,Bangkok,Huai Kwang,2016,41.45758849
14,BKK&VIC,Bangkok,Huai Kwang,2017,42.93636625
14,BKK&VIC,Bangkok,Huai Kwang,2018,46.03557317
14,BKK&VIC,Bangkok,Huai Kwang,2019,48.95871514
14,BKK&VIC,Bangkok,Huai Kwang,2020,45.78223081
14,BKK&VIC,Bangkok,Huai Kwang,2021,45.9909913
20,NE,Kalasin,Huai Mek,2014,0.311803711
20,NE,Kalasin,Huai Mek,2015,0.301660321
20,NE,Kalasin,Huai Mek,2016,0.305978966
20,NE,Kalasin,Huai Mek,2017,0.399275672
20,NE,Kalasin,Huai Mek,2018,0.507506219
20,NE,Kalasin,Huai Mek,2019,0.525417829
20,NE,Kalasin,Huai Mek,2020,0.541531026
20,NE,Kalasin,Huai Mek,2021,0.657471509
20,NE,Kalasin,Huai Phung,2014,0.208217386
20,NE,Kalasin,Huai Phung,2015,0.214308157
20,NE,Kalasin,Huai Phung,2016,0.216572449
20,NE,Kalasin,Huai Phung,2017,0.303397203
20,NE,Kalasin,Huai Phung,2018,0.268085376
20,NE,Kalasin,Huai Phung,2019,0.259421455
20,NE,Kalasin,Huai Phung,2020,0.278032852
20,NE,Kalasin,Huai Phung,2021,0.328490279
35,NE,Buri Ram,Huai Rat,2014,0.151732692
35,NE,Buri Ram,Huai Rat,2015,0.190628245
35,NE,Buri Ram,Huai Rat,2016,0.217016765
35,NE,Buri Ram,Huai Rat,2017,0.298462657
35,NE,Buri Ram,Huai Rat,2018,0.341108336
35,NE,Buri Ram,Huai Rat,2019,0.403145412
35,NE,Buri Ram,Huai Rat,2020,0.48051943
35,NE,Buri Ram,Huai Rat,2021,0.611010508
6,NE,Nakhon Ratchasima,Huai Thalang,2014,0.192141242
6,NE,Nakhon Ratchasima,Huai Thalang,2015,0.225580771
6,NE,Nakhon Ratchasima,Huai Thalang,2016,0.227822209
6,NE,Nakhon Ratchasima,Huai Thalang,2017,0.317198406
6,NE,Nakhon Ratchasima,Huai Thalang,2018,0.316018734
6,NE,Nakhon Ratchasima,Huai Thalang,2019,0.369871757
6,NE,Nakhon Ratchasima,Huai Thalang,2020,0.468949556
6,NE,Nakhon Ratchasima,Huai Thalang,2021,0.673903865
12,NE,Si Sa Ket,Huai Thap Than,2014,0.155093358
12,NE,Si Sa Ket,Huai Thap Than,2015,0.167696418
12,NE,Si Sa Ket,Huai Thap Than,2016,0.182176946
12,NE,Si Sa Ket,Huai Thap Than,2017,0.255139362
12,NE,Si Sa Ket,Huai Thap Than,2018,0.269717175
12,NE,Si Sa Ket,Huai Thap Than,2019,0.312067099
12,NE,Si Sa Ket,Huai Thap Than,2020,0.390520447
12,NE,Si Sa Ket,Huai Thap Than,2021,0.561091552
47,SO,Trang,Huai Yot,2014,0.363653436
47,SO,Trang,Huai Yot,2015,0.388941623
47,SO,Trang,Huai Yot,2016,0.420788586
47,SO,Trang,Huai Yot,2017,0.561774931
47,SO,Trang,Huai Yot,2018,0.635814608
47,SO,Trang,Huai Yot,2019,0.575823985
47,SO,Trang,Huai Yot,2020,0.621254019
47,SO,Trang,Huai Yot,2021,0.732755918
49,CE,Singburi,In Buri,2014,0.91060075
49,CE,Singburi,In Buri,2015,1.074733265
49,CE,Singburi,In Buri,2016,1.160505415
49,CE,Singburi,In Buri,2017,1.38786703
49,CE,Singburi,In Buri,2018,1.448450094
49,CE,Singburi,In Buri,2019,1.555987709
49,CE,Singburi,In Buri,2020,1.664104178
49,CE,Singburi,In Buri,2021,2.039294959
40,SO,Narathiwat,Ja-Nae,2014,0.098046784
40,SO,Narathiwat,Ja-Nae,2015,0.101589491
40,SO,Narathiwat,Ja-Nae,2016,0.097958226
40,SO,Narathiwat,Ja-Nae,2017,0.1066833
40,SO,Narathiwat,Ja-Nae,2018,0.127835382
40,SO,Narathiwat,Ja-Nae,2019,0.129030719
40,SO,Narathiwat,Ja-Nae,2020,0.156982805
40,SO,Narathiwat,Ja-Nae,2021,0.158684118
35,NE,Buri Ram,Ban Dan,2014,0.163872468
35,NE,Buri Ram,Ban Dan,2015,0.224394049
35,NE,Buri Ram,Ban Dan,2016,0.241689888
35,NE,Buri Ram,Ban Dan,2017,0.403067727
35,NE,Buri Ram,Ban Dan,2018,0.504173019
35,NE,Buri Ram,Ban Dan,2019,0.644109697
35,NE,Buri Ram,Ban Dan,2020,0.643794748
35,NE,Buri Ram,Ban Dan,2021,0.763631134
15,NE,Khon Kaen,Ban Haet,2014,0.348936511
15,NE,Khon Kaen,Ban Haet,2015,0.385855299
15,NE,Khon Kaen,Ban Haet,2016,0.343705297
15,NE,Khon Kaen,Ban Haet,2017,0.514309634
15,NE,Khon Kaen,Ban Haet,2018,0.610495016
15,NE,Khon Kaen,Ban Haet,2019,0.8470307
15,NE,Khon Kaen,Ban Haet,2020,1.06370466
15,NE,Khon Kaen,Ban Haet,2021,1.051574638
30,WE,Ratchaburi,Ban Kha,2014,0.041850861
30,WE,Ratchaburi,Ban Kha,2015,0.045222057
30,WE,Ratchaburi,Ban Kha,2016,0.056237772
30,WE,Ratchaburi,Ban Kha,2017,0.08564305
30,WE,Ratchaburi,Ban Kha,2018,0.07322163
30,WE,Ratchaburi,Ban Kha,2019,0.081639356
30,WE,Ratchaburi,Ban Kha,2020,0.096707871
30,WE,Ratchaburi,Ban Kha,2021,0.127159058
69,BKK&VIC,Samut Prakan,Bang Sao Thon,2014,12.98521213
69,BKK&VIC,Samut Prakan,Bang Sao Thon,2015,13.28666696
69,BKK&VIC,Samut Prakan,Bang Sao Thon,2016,13.26790424
69,BKK&VIC,Samut Prakan,Bang Sao Thon,2017,14.24435808
69,BKK&VIC,Samut Prakan,Bang Sao Thon,2018,14.08018359
69,BKK&VIC,Samut Prakan,Bang Sao Thon,2019,14.61270726
69,BKK&VIC,Samut Prakan,Bang Sao Thon,2020,15.17922427
69,BKK&VIC,Samut Prakan,Bang Sao Thon,2021,15.87756389
6,NE,Nakhon Ratchasima,Bua Lai,2014,0.147795674
6,NE,Nakhon Ratchasima,Bua Lai,2015,0.195700607
6,NE,Nakhon Ratchasima,Bua Lai,2016,0.21211101
6,NE,Nakhon Ratchasima,Bua Lai,2017,0.379203591
6,NE,Nakhon Ratchasima,Bua Lai,2018,0.434060334
6,NE,Nakhon Ratchasima,Bua Lai,2019,0.533109791
6,NE,Nakhon Ratchasima,Bua Lai,2020,0.579358375
6,NE,Nakhon Ratchasima,Bua Lai,2021,0.944100012
39,NE,Bueng Kan,Bung Khla,2014,0.070433448
39,NE,Bueng Kan,Bung Khla,2015,0.137751631
39,NE,Bueng Kan,Bung Khla,2016,0.200244313
39,NE,Bueng Kan,Bung Khla,2017,0.271319872
39,NE,Bueng Kan,Bung Khla,2018,0.257374199
39,NE,Bueng Kan,Bung Khla,2019,0.232858151
39,NE,Bueng Kan,Bung Khla,2020,0.30002617
39,NE,Bueng Kan,Bung Khla,2021,0.330380002
54,NO,Phichit,Bung Narang,2014,0.208476126
54,NO,Phichit,Bung Narang,2015,0.242728277
54,NO,Phichit,Bung Narang,2016,0.242319711
54,NO,Phichit,Bung Narang,2017,0.346699542
54,NO,Phichit,Bung Narang,2018,0.392066639
54,NO,Phichit,Bung Narang,2019,0.396903004
54,NO,Phichit,Bung Narang,2020,0.453098486
54,NO,Phichit,Bung Narang,2021,0.658676354
36,NO,Kam Phaeng Phet,Bung Samakki,2014,0.339374875
36,NO,Kam Phaeng Phet,Bung Samakki,2015,0.398663871
36,NO,Kam Phaeng Phet,Bung Samakki,2016,0.344978528
36,NO,Kam Phaeng Phet,Bung Samakki,2017,0.398073716
36,NO,Kam Phaeng Phet,Bung Samakki,2018,0.403386656
36,NO,Kam Phaeng Phet,Bung Samakki,2019,0.413556011
36,NO,Kam Phaeng Phet,Bung Samakki,2020,0.455570822
36,NO,Kam Phaeng Phet,Bung Samakki,2021,0.733931877
59,SO,Nakhon Si Thammarat,Chang Klang,2014,0.163627239
59,SO,Nakhon Si Thammarat,Chang Klang,2015,0.164352932
59,SO,Nakhon Si Thammarat,Chang Klang,2016,0.194898188
59,SO,Nakhon Si Thammarat,Chang Klang,2017,0.216488929
59,SO,Nakhon Si Thammarat,Chang Klang,2018,0.231764784
59,SO,Nakhon Si Thammarat,Chang Klang,2019,0.253488799
59,SO,Nakhon Si Thammarat,Chang Klang,2020,0.305231888
59,SO,Nakhon Si Thammarat,Chang Klang,2021,0.455687366
0,NE,Roi Et,Chiang Kwan,2014,0.244942922
0,NE,Roi Et,Chiang Kwan,2015,0.371493094
0,NE,Roi Et,Chiang Kwan,2016,0.354349545
0,NE,Roi Et,Chiang Kwan,2017,0.602916947
0,NE,Roi Et,Chiang Kwan,2018,0.646333616
0,NE,Roi Et,Chiang Kwan,2019,0.620149536
0,NE,Roi Et,Chiang Kwan,2020,0.782598187
0,NE,Roi Et,Chiang Kwan,2021,0.925106899
2,NO,Nakhon Sawan,Chum Ta Bong,2014,0.047292547
2,NO,Nakhon Sawan,Chum Ta Bong,2015,0.095216307
2,NO,Nakhon Sawan,Chum Ta Bong,2016,0.091360712
2,NO,Nakhon Sawan,Chum Ta Bong,2017,0.1145051
2,NO,Nakhon Sawan,Chum Ta Bong,2018,0.113655465
2,NO,Nakhon Sawan,Chum Ta Bong,2019,0.124998543
2,NO,Nakhon Sawan,Chum Ta Bong,2020,0.121887448
2,NO,Nakhon Sawan,Chum Ta Bong,2021,0.196648334
46,NE,Maha Sarakham,Chun Chom,2014,0.268621495
46,NE,Maha Sarakham,Chun Chom,2015,0.296044942
46,NE,Maha Sarakham,Chun Chom,2016,0.270008423
46,NE,Maha Sarakham,Chun Chom,2017,0.386557079
46,NE,Maha Sarakham,Chun Chom,2018,0.607395886
46,NE,Maha Sarakham,Chun Chom,2019,0.695264972
46,NE,Maha Sarakham,Chun Chom,2020,0.558851317
46,NE,Maha Sarakham,Chun Chom,2021,0.615099529
35,NE,Buri Ram,Daen Kong,2014,0.168050961
35,NE,Buri Ram,Daen Kong,2015,0.171980503
35,NE,Buri Ram,Daen Kong,2016,0.217794171
35,NE,Buri Ram,Daen Kong,2017,0.338238802
35,NE,Buri Ram,Daen Kong,2018,0.339760362
35,NE,Buri Ram,Daen Kong,2019,0.316123086
35,NE,Buri Ram,Daen Kong,2020,0.394751569
35,NE,Buri Ram,Daen Kong,2021,0.608486249
65,NO,Chiang Mai,Doi Lo,2014,0.662790897
65,NO,Chiang Mai,Doi Lo,2015,0.781396733
65,NO,Chiang Mai,Doi Lo,2016,0.777450033
65,NO,Chiang Mai,Doi Lo,2017,0.875064358
65,NO,Chiang Mai,Doi Lo,2018,1.031656496
65,NO,Chiang Mai,Doi Lo,2019,1.062484768
65,NO,Chiang Mai,Doi Lo,2020,1.13507095
65,NO,Chiang Mai,Doi Lo,2021,1.098631689
25,NO,Chiang Rai,Doi Luang,2014,0.072087537
25,NO,Chiang Rai,Doi Luang,2015,0.139410015
25,NO,Chiang Rai,Doi Luang,2016,0.127824499
25,NO,Chiang Rai,Doi Luang,2017,0.189209874
25,NO,Chiang Rai,Doi Luang,2018,0.174512767
25,NO,Chiang Rai,Doi Luang,2019,0.242718803
25,NO,Chiang Rai,Doi Luang,2020,0.350861822
25,NO,Chiang Rai,Doi Luang,2021,0.401923255
20,NE,Kalasin,Don Chan,2014,0.122330342
20,NE,Kalasin,Don Chan,2015,0.145015885
20,NE,Kalasin,Don Chan,2016,0.155075941
20,NE,Kalasin,Don Chan,2017,0.245809686
20,NE,Kalasin,Don Chan,2018,0.272215329
20,NE,Kalasin,Don Chan,2019,0.286074049
20,NE,Kalasin,Don Chan,2020,0.425829717
20,NE,Kalasin,Don Chan,2021,0.418184651
54,NO,Phichit,Dong Charoen,2014,0.155764376
54,NO,Phichit,Dong Charoen,2015,0.197625109
54,NO,Phichit,Dong Charoen,2016,0.180373267
54,NO,Phichit,Dong Charoen,2017,0.240907171
54,NO,Phichit,Dong Charoen,2018,0.248396689
54,NO,Phichit,Dong Charoen,2019,0.259886636
54,NO,Phichit,Dong Charoen,2020,0.315381516
54,NO,Phichit,Dong Charoen,2021,0.356500433
16,NE,Loei,Erawan,2014,0.179219641
16,NE,Loei,Erawan,2015,0.214284001
16,NE,Loei,Erawan,2016,0.175619285
16,NE,Loei,Erawan,2017,0.318148965
16,NE,Loei,Erawan,2018,0.303621309
16,NE,Loei,Erawan,2019,0.299393011
16,NE,Loei,Erawan,2020,0.335571475
16,NE,Loei,Erawan,2021,0.499415941
13,NE,Nong Khai,Fao Rai,2014,0.059005501
13,NE,Nong Khai,Fao Rai,2015,0.081270609
13,NE,Nong Khai,Fao Rai,2016,0.08506272
13,NE,Nong Khai,Fao Rai,2017,0.153348397
13,NE,Nong Khai,Fao Rai,2018,0.176955449
13,NE,Nong Khai,Fao Rai,2019,0.167939972
13,NE,Nong Khai,Fao Rai,2020,0.232592664
13,NE,Nong Khai,Fao Rai,2021,0.298166246
47,SO,Trang,Hat Samran,2014,0.191332067
47,SO,Trang,Hat Samran,2015,0.20539868
47,SO,Trang,Hat Samran,2016,0.15873405
47,SO,Trang,Hat Samran,2017,0.199559551
47,SO,Trang,Hat Samran,2018,0.263832672
47,SO,Trang,Hat Samran,2019,0.290684897
47,SO,Trang,Hat Samran,2020,0.333149454
47,SO,Trang,Hat Samran,2021,0.359924927
71,EA,Chanthaburi,Kao Kichakut,2014,0.093695985
71,EA,Chanthaburi,Kao Kichakut,2015,0.095502663
71,EA,Chanthaburi,Kao Kichakut,2016,0.118883826
71,EA,Chanthaburi,Kao Kichakut,2017,0.157742731
71,EA,Chanthaburi,Kao Kichakut,2018,0.190455946
71,EA,Chanthaburi,Kao Kichakut,2019,0.235859852
71,EA,Chanthaburi,Kao Kichakut,2020,0.253897125
71,EA,Chanthaburi,Kao Kichakut,2021,0.256067186
51,EA,Rayong,Khao Chamao,2014,0.191347192
51,EA,Rayong,Khao Chamao,2015,0.28606901
51,EA,Rayong,Khao Chamao,2016,0.338272334
51,EA,Rayong,Khao Chamao,2017,0.474898079
51,EA,Rayong,Khao Chamao,2018,0.486462645
51,EA,Rayong,Khao Chamao,2019,0.507235429
51,EA,Rayong,Khao Chamao,2020,0.586313494
51,EA,Rayong,Khao Chamao,2021,0.648076268
4,EA,Chachoengsao,Khlong Khuan,2014,0.388358105
4,EA,Chachoengsao,Khlong Khuan,2015,0.391749918
4,EA,Chachoengsao,Khlong Khuan,2016,0.463607542
4,EA,Chachoengsao,Khlong Khuan,2017,0.641295586
4,EA,Chachoengsao,Khlong Khuan,2018,0.618639112
4,EA,Chachoengsao,Khlong Khuan,2019,0.738506673
4,EA,Chachoengsao,Khlong Khuan,2020,0.981807693
4,EA,Chachoengsao,Khlong Khuan,2021,1.048240205
15,NE,Khon Kaen,Khok Pho Cha,2014,0.135225234
15,NE,Khon Kaen,Khok Pho Cha,2015,0.140710985
15,NE,Khon Kaen,Khok Pho Cha,2016,0.160212957
15,NE,Khon Kaen,Khok Pho Cha,2017,0.264787692
15,NE,Khon Kaen,Khok Pho Cha,2018,0.237480872
15,NE,Khon Kaen,Khok Pho Cha,2019,0.221151463
15,NE,Khon Kaen,Khok Pho Cha,2020,0.322571419
15,NE,Khon Kaen,Khok Pho Cha,2021,0.548861366
64,EA,Chon Buri,Ko Chan,2014,0.501796232
64,EA,Chon Buri,Ko Chan,2015,0.573685886
64,EA,Chon Buri,Ko Chan,2016,0.609118159
64,EA,Chon Buri,Ko Chan,2017,0.779438744
64,EA,Chon Buri,Ko Chan,2018,0.825419643
64,EA,Chon Buri,Ko Chan,2019,0.886289337
64,EA,Chon Buri,Ko Chan,2020,1.01883679
64,EA,Chon Buri,Ko Chan,2021,1.313059353
29,EA,Trat,Ko Chang,2014,0.180542892
29,EA,Trat,Ko Chang,2015,0.200939958
29,EA,Trat,Ko Chang,2016,0.188611674
29,EA,Trat,Ko Chang,2017,0.23054703
29,EA,Trat,Ko Chang,2018,0.207421252
29,EA,Trat,Ko Chang,2019,0.25029045
29,EA,Trat,Ko Chang,2020,0.2106665
29,EA,Trat,Ko Chang,2021,0.177449881
29,EA,Trat,Ko Kut,2014,0.045866183
29,EA,Trat,Ko Kut,2015,0.0459626
29,EA,Trat,Ko Kut,2016,0.057882794
29,EA,Trat,Ko Kut,2017,0.155386086
29,EA,Trat,Ko Kut,2018,0.172724996
29,EA,Trat,Ko Kut,2019,0.163350076
29,EA,Trat,Ko Kut,2020,0.172124099
29,EA,Trat,Ko Kut,2021,0.189246861
36,NO,Kam Phaeng Phet,Ko Sam Pi Nakhon,2014,0.341642325
36,NO,Kam Phaeng Phet,Ko Sam Pi Nakhon,2015,0.4506158
36,NO,Kam Phaeng Phet,Ko Sam Pi Nakhon,2016,0.406232924
36,NO,Kam Phaeng Phet,Ko Sam Pi Nakhon,2017,0.523489329
36,NO,Kam Phaeng Phet,Ko Sam Pi Nakhon,2018,0.534717087
36,NO,Kam Phaeng Phet,Ko Sam Pi Nakhon,2019,0.557583397
36,NO,Kam Phaeng Phet,Ko Sam Pi Nakhon,2020,0.555315549
36,NO,Kam Phaeng Phet,Ko Sam Pi Nakhon,2021,0.605804097
75,EA,Sa Kaew,Kok Sung,2014,0.078883459
75,EA,Sa Kaew,Kok Sung,2015,0.123259496
75,EA,Sa Kaew,Kok Sung,2016,0.149181442
75,EA,Sa Kaew,Kok Sung,2017,0.301693668
75,EA,Sa Kaew,Kok Sung,2018,0.334462758
75,EA,Sa Kaew,Kok Sung,2019,0.358199914
75,EA,Sa Kaew,Kok Sung,2020,0.370106281
75,EA,Sa Kaew,Kok Sung,2021,0.529293987
20,NE,Kalasin,Kong Chai,2014,0.217841166
20,NE,Kalasin,Kong Chai,2015,0.317774718
20,NE,Kalasin,Kong Chai,2016,0.353642386
20,NE,Kalasin,Kong Chai,2017,0.557814865
20,NE,Kalasin,Kong Chai,2018,0.563007282
20,NE,Kalasin,Kong Chai,2019,0.490387887
20,NE,Kalasin,Kong Chai,2020,0.604463403
20,NE,Kalasin,Kong Chai,2021,0.737873592
33,SO,Yala,Krong Pi Nung,2014,0.362834773
33,SO,Yala,Krong Pi Nung,2015,0.362820904
33,SO,Yala,Krong Pi Nung,2016,0.438879737
33,SO,Yala,Krong Pi Nung,2017,0.622089529
33,SO,Yala,Krong Pi Nung,2018,0.764845759
33,SO,Yala,Krong Pi Nung,2019,0.627925837
33,SO,Yala,Krong Pi Nung,2020,0.815081821
33,SO,Yala,Krong Pi Nung,2021,1.416089309
23,NE,Udon Thani,Ku Kaeo,2014,0.136953188
23,NE,Udon Thani,Ku Kaeo,2015,0.158335543
23,NE,Udon Thani,Ku Kaeo,2016,0.173100552
23,NE,Udon Thani,Ku Kaeo,2017,0.361383365
23,NE,Udon Thani,Ku Kaeo,2018,0.34570325
23,NE,Udon Thani,Ku Kaeo,2019,0.327867529
23,NE,Udon Thani,Ku Kaeo,2020,0.420230243
23,NE,Udon Thani,Ku Kaeo,2021,0.41528018
46,NE,Maha Sarakham,Kut Rang,2014,0.19948112
46,NE,Maha Sarakham,Kut Rang,2015,0.258522229
46,NE,Maha Sarakham,Kut Rang,2016,0.215067709
46,NE,Maha Sarakham,Kut Rang,2017,0.30940933
46,NE,Maha Sarakham,Kut Rang,2018,0.317187764
46,NE,Maha Sarakham,Kut Rang,2019,0.335723565
46,NE,Maha Sarakham,Kut Rang,2020,0.404676363
46,NE,Maha Sarakham,Kut Rang,2021,0.654841488
5,NE,Surin,Kwao Si Narin,2014,0.129011072
5,NE,Surin,Kwao Si Narin,2015,0.164815363
5,NE,Surin,Kwao Si Narin,2016,0.147211361
5,NE,Surin,Kwao Si Narin,2017,0.263393463
5,NE,Surin,Kwao Si Narin,2018,0.274728079
5,NE,Surin,Kwao Si Narin,2019,0.337689024
5,NE,Surin,Kwao Si Narin,2020,0.417795418
5,NE,Surin,Kwao Si Narin,2021,0.432773572
6,NE,Nakhon Ratchasima,Lam Tha Men Chai,2014,0.160135052
6,NE,Nakhon Ratchasima,Lam Tha Men Chai,2015,0.173275498
6,NE,Nakhon Ratchasima,Lam Tha Men Chai,2016,0.201762923
6,NE,Nakhon Ratchasima,Lam Tha Men Chai,2017,0.257354892
6,NE,Nakhon Ratchasima,Lam Tha Men Chai,2018,0.288158713
6,NE,Nakhon Ratchasima,Lam Tha Men Chai,2019,0.301680642
6,NE,Nakhon Ratchasima,Lam Tha Men Chai,2020,0.409129555
6,NE,Nakhon Ratchasima,Lam Tha Men Chai,2021,0.566902881
41,NE,Ubon Ratchathani,Lao Sua Kok,2014,0.09031194
41,NE,Ubon Ratchathani,Lao Sua Kok,2015,0.129043746
41,NE,Ubon Ratchathani,Lao Sua Kok,2016,0.164866676
41,NE,Ubon Ratchathani,Lao Sua Kok,2017,0.205406398
41,NE,Ubon Ratchathani,Lao Sua Kok,2018,0.216967424
41,NE,Ubon Ratchathani,Lao Sua Kok,2019,0.209365739
41,NE,Ubon Ratchathani,Lao Sua Kok,2020,0.273824667
41,NE,Ubon Ratchathani,Lao Sua Kok,2021,0.335246002
76,SO,Satun,Ma Nang,2014,0.296379605
76,SO,Satun,Ma Nang,2015,0.350511006
76,SO,Satun,Ma Nang,2016,0.327514008
76,SO,Satun,Ma Nang,2017,0.344610235
76,SO,Satun,Ma Nang,2018,0.411685901
76,SO,Satun,Ma Nang,2019,0.414157127
76,SO,Satun,Ma Nang,2020,0.519467662
76,SO,Satun,Ma Nang,2021,0.792122639
65,NO,Chiang Mai,Mae On,2014,0.048069241
65,NO,Chiang Mai,Mae On,2015,0.052487108
65,NO,Chiang Mai,Mae On,2016,0.049110383
65,NO,Chiang Mai,Mae On,2017,0.082205813
65,NO,Chiang Mai,Mae On,2018,0.082217366
65,NO,Chiang Mai,Mae On,2019,0.092005736
65,NO,Chiang Mai,Mae On,2020,0.110668199
65,NO,Chiang Mai,Mae On,2021,0.136362297
2,NO,Nakhon Sawan,Mae Poen,2014,0.055919915
2,NO,Nakhon Sawan,Mae Poen,2015,0.082822726
2,NO,Nakhon Sawan,Mae Poen,2016,0.088471334
2,NO,Nakhon Sawan,Mae Poen,2017,0.12848282
2,NO,Nakhon Sawan,Mae Poen,2018,0.121750329
2,NO,Nakhon Sawan,Mae Poen,2019,0.124137468
2,NO,Nakhon Sawan,Mae Poen,2020,0.114301859
2,NO,Nakhon Sawan,Mae Poen,2021,0.129686525
6,NE,Nakhon Ratchasima,Muang Yang,2014,0.039134694
6,NE,Nakhon Ratchasima,Muang Yang,2015,0.075578186
6,NE,Nakhon Ratchasima,Muang Yang,2016,0.089579363
6,NE,Nakhon Ratchasima,Muang Yang,2017,0.145419888
6,NE,Nakhon Ratchasima,Muang Yang,2018,0.154176055
6,NE,Nakhon Ratchasima,Muang Yang,2019,0.189334706
6,NE,Nakhon Ratchasima,Muang Yang,2020,0.314936259
6,NE,Nakhon Ratchasima,Muang Yang,2021,0.364447966
