province_id,province-org,province,year,GINIW_province,gdppc,construction_gdp,construction_share,roadlength,allconstruction_length,allconstruction_lengthpc,edu_graduate (total),edu_graduate,total_gdp,agri_gdp,agri_share,manu_gdp,manu_share,knowledge_service_gdp,knowledge_service_share,total_area,urban_modis,total_pop,pop_density,incomegroup
58,Pathum Thani,Pathum Thani,2020,0.20564337,166679,8090.484629,0.027149277,41282,159391,0.089244681,1352072,0.757039194,2.98E+11,2493.768991,0.008368352,154554.9915,0.518640911,23240.317,0.077987641,1517.672916,298.104636,1786000,1176.801655,1
58,Pathum Thani,Pathum Thani,2021,0.19112727,162802,8462.813653,0.028687504,55333,244702,0.134896362,1394384,0.768679162,2.95E+11,2702.996706,0.009162701,151835.1227,0.514695331,22768.51909,0.077181421,1517.672916,300.2433051,1814000,1195.250954,1
42,Phachuap Khiri Khan,Phachuap Khiri Khan,2014,0.27829328,117025,2318.39754,0.041101967,3799,30123,0.062495851,198964,0.412788382,56406000000,11256.7779,0.19956703,16051.55696,0.2845718,3870.831762,0.068624468,6413.263472,24.04257914,482000,75.15674385,1
42,Phachuap Khiri Khan,Phachuap Khiri Khan,2015,0.25505051,118101,2832.667257,0.049352183,6036,27877,0.057360082,195551,0.402368313,57397000000,11105.52245,0.193486113,15625.04489,0.272227554,4268.554943,0.074368956,6413.263472,24.04257914,486000,75.78045127,1
42,Phachuap Khiri Khan,Phachuap Khiri Khan,2016,0.25504991,121722,2957.965301,0.049695328,525,3099,0.006337423,174793,0.357449898,59522000000,10889.9005,0.18295589,16717.93412,0.280869832,4526.785107,0.076052302,6413.263472,24.04257914,489000,76.24823183,1
42,Phachuap Khiri Khan,Phachuap Khiri Khan,2017,0.2181578,134102,2477.260882,0.037854297,2466,26512,0.054327869,205705,0.421526639,65442000000,13224.82917,0.202084734,18470.9953,0.282249859,4721.29194,0.072144677,6413.263472,24.25639805,488000,76.09230498,1
42,Phachuap Khiri Khan,Phachuap Khiri Khan,2018,0.20601061,141240,3006.792978,0.043624127,1790,30301,0.062092213,239737,0.491264344,68925000000,15365.156,0.222925731,18139.14972,0.263172285,4976.770217,0.072205589,6413.263472,24.4702325,488000,76.09230498,1
42,Phachuap Khiri Khan,Phachuap Khiri Khan,2019,0.20802337,142295,2884.751098,0.041543075,6057,28140,0.057663934,227838,0.466881148,69440000000,17588.154,0.253285628,15003.66357,0.216066584,5267.027652,0.075850053,6413.263472,24.4702325,488000,76.09230498,1
42,Phachuap Khiri Khan,Phachuap Khiri Khan,2020,0.18340899,130002,3120.408079,0.049185985,2000,31198,0.063930328,236924,0.4855,63441000000,15263.02537,0.240586141,13524.54704,0.213183068,4974.63675,0.078413593,6413.263472,24.68406784,488000,76.09230498,1
42,Phachuap Khiri Khan,Phachuap Khiri Khan,2021,0.18029962,132747,2733.900814,0.042289024,886,26432,0.054275154,251895,0.517238193,64648000000,16171.55279,0.250147766,15248.2955,0.235866469,4875.908602,0.07542242,6413.263472,24.89788667,487000,75.93637812,1
53,Phra Nakhon Sri Ayuthaya,Phra Nakhon Sri Ayuthaya,2014,0.46738699,321829,1946.624496,0.006806379,756,3718,0.004186937,629027,0.708363739,2.86E+11,5260.388571,0.018392967,201128.6455,0.703247012,8164.835231,0.028548375,2481.938592,119.4949538,888000,357.7848392,1
53,Phra Nakhon Sri Ayuthaya,Phra Nakhon Sri Ayuthaya,2015,0.45438915,358381,2619.326247,0.008185395,7242,31387,0.035147816,535331,0.599474804,3.20E+11,4731.826742,0.014786959,230917.8505,0.721618283,8411.297137,0.026285304,2481.938592,123.5216473,893000,359.7993935,1
53,Phra Nakhon Sri Ayuthaya,Phra Nakhon Sri Ayuthaya,2016,0.43181545,344394,2923.317981,0.009460576,2500,11580,0.012895323,583846,0.650162584,3.09E+11,4078.700157,0.013199677,222362.9481,0.719621191,8833.358673,0.028586921,2481.938592,124.3771425,898000,361.8139477,1
53,Phra Nakhon Sri Ayuthaya,Phra Nakhon Sri Ayuthaya,2017,0.41088644,344252,3510.146486,0.011286645,6739,31058,0.034432373,605364,0.671135255,3.11E+11,4766.529095,0.01532646,216945.6039,0.697574289,9333.141822,0.030010102,2481.938592,125.4465105,902000,363.4255912,1
53,Phra Nakhon Sri Ayuthaya,Phra Nakhon Sri Ayuthaya,2018,0.39743051,348046,3655.24021,0.011567216,4239,19645,0.021659316,594334,0.655274531,3.16E+11,5217.854011,0.016512196,213845.8801,0.676727469,9975.130769,0.03156687,2481.938592,129.9378491,907000,365.4401454,1
53,Phra Nakhon Sri Ayuthaya,Phra Nakhon Sri Ayuthaya,2019,0.38993216,336049,3291.875403,0.010757763,7897,28006,0.030775824,590730,0.649153846,3.06E+11,5108.524368,0.016694524,202047.8951,0.660287239,10253.23683,0.03350731,2481.938592,133.359836,910000,366.648878,1
53,Phra Nakhon Sri Ayuthaya,Phra Nakhon Sri Ayuthaya,2020,0.39263138,327246,4125.38187,0.013843563,4740,26528,0.029087719,643700,0.705811404,2.98E+11,4549.920437,0.015268189,198017.1014,0.664486917,9725.178685,0.032634828,2481.938592,134.4292027,912000,367.4546997,1
53,Phra Nakhon Sri Ayuthaya,Phra Nakhon Sri Ayuthaya,2021,0.39197618,351460,3313.765378,0.010291197,6928,34064,0.037228415,708324,0.77412459,3.22E+11,4506.783466,0.013996222,219201.727,0.680750705,9788.227702,0.030398223,2481.938592,135.7124454,915000,368.6634323,1
44,Phuket,Phuket,2014,0.12783076,210813,3502.932425,0.030197693,6715,21866,0.039612319,395820,0.717065217,1.16E+11,3981.766967,0.034325577,1551.819472,0.013377754,12145.25639,0.104700486,505.8057687,46.67614525,552000,1091.328004,1
44,Phuket,Phuket,2015,0.12068278,232369,3788.440154,0.029141847,2505,23707,0.04240966,427662,0.765048301,1.30E+11,3204.56019,0.024650463,1531.601245,0.011781548,13281.65439,0.102166572,505.8057687,46.67614525,559000,1105.167308,1
44,Phuket,Phuket,2016,0.11356627,256258,4181.774602,0.028839825,500,15284,0.027003534,435433,0.769316254,1.45E+11,4392.296638,0.030291701,1707.257083,0.011774187,13932.46552,0.096085969,505.8057687,46.67614525,566000,1119.006613,1
44,Phuket,Phuket,2017,0.11756903,264717,3589.09485,0.023612466,5404,21301,0.03717452,412979,0.720731239,1.52E+11,3845.199041,0.025297362,1648.215557,0.010843523,15387.50061,0.101233557,505.8057687,46.67614525,573000,1132.845917,1
44,Phuket,Phuket,2018,0.11890563,282538,4504.12696,0.027464189,29678,53650,0.0925,438778,0.756513793,1.64E+11,4136.760199,0.025224148,1790.649878,0.010918597,17101.03142,0.104274582,505.8057687,46.88989811,580000,1146.685222,1
44,Phuket,Phuket,2019,0.11320914,288726,4547.842524,0.026752015,1897,22769,0.038722789,427537,0.727103741,1.70E+11,4507.419302,0.026514231,2045.49477,0.012032322,18017.47355,0.105985139,505.8057687,46.88989811,588000,1162.50157,1
44,Phuket,Phuket,2020,0.10357404,170005,3030.85648,0.03000848,2827,43291,0.072757983,469554,0.789166387,1.01E+11,5393.56669,0.05340165,1944.641869,0.01925388,11314.70658,0.112026798,505.8057687,47.31740367,595000,1176.340874,1
44,Phuket,Phuket,2021,0.10691933,123429,2892.408432,0.038926685,6457,13995,0.023247508,575253,0.955569767,74304000000,3976.233153,0.053513043,1782.581048,0.023990378,10232.11665,0.137706135,505.8057687,47.31740367,602000,1190.180178,1
52,Prachin Buri,Prachin Buri,2014,0.38394243,316356,1558.051492,0.008467671,15952,33318,0.057247423,257066,0.441694158,1.84E+11,4607.339799,0.02503989,149381.1907,0.811854297,2301.169348,0.012506355,5586.900948,30.36915878,582000,104.1722424,1
52,Prachin Buri,Prachin Buri,2015,0.3815316,300964,1557.494345,0.008749968,12474,17181,0.029120339,277397,0.470164407,1.78E+11,4508.961107,0.025331242,141928.8095,0.797352862,2820.674718,0.015846487,5586.900948,30.36915878,590000,105.6041633,1
52,Prachin Buri,Prachin Buri,2016,0.38899526,342551,1387.557861,0.006768575,3784,8380,0.013989983,297614,0.496851419,2.05E+11,4723.757137,0.023042718,169583.5371,0.827236766,2970.013002,0.014487868,5586.900948,30.36915878,599000,107.2150743,1
52,Prachin Buri,Prachin Buri,2017,0.37301382,411683,1473.342497,0.005846597,7137,9237,0.015093137,338498,0.553101307,2.52E+11,4441.032913,0.017623146,215859.4772,0.856585227,3181.87956,0.012626506,5586.900948,30.36915878,612000,109.5419457,1
52,Prachin Buri,Prachin Buri,2018,0.36665964,440256,1381.306264,0.00505973,134,1274,0.00205153,350094,0.563758454,2.73E+11,4654.048247,0.017047796,232521.6915,0.851727808,3405.176289,0.012473173,5586.900948,30.36915878,621000,111.1528566,1
52,Prachin Buri,Prachin Buri,2019,0.36835405,476481,1431.100212,0.004770334,0,29,4.60E-05,341642,0.542288889,3.00E+11,4976.187075,0.01658729,256643.8241,0.855479414,3683.017758,0.012276726,5586.900948,30.79689183,630000,112.7637676,1
52,Prachin Buri,Prachin Buri,2020,0.35841352,436056,1458.376634,0.005245959,0,349,0.000547022,379937,0.595512539,2.78E+11,4864.012041,0.017496446,236614.7931,0.851132349,3740.792511,0.013456088,5586.900948,31.43848598,638000,114.1956884,1
52,Prachin Buri,Prachin Buri,2021,0.3697238,420198,1569.017089,0.005768445,0,135,0.000208655,365756,0.565310665,2.72E+11,5039.687673,0.018528264,227369.3609,0.835916768,3868.945275,0.014224064,5586.900948,31.43848598,647000,115.8065994,1
30,Ratchaburi,Ratchaburi,2014,0.29908267,124086,3300.099031,0.033037662,690,14145,0.017571429,368913,0.458277019,99889000000,12669.31693,0.126833955,30632.18324,0.306662227,4293.138358,0.04297909,5312.479906,61.04368535,805000,151.5299849,1
30,Ratchaburi,Ratchaburi,2015,0.29074177,128136,3595.368652,0.034906492,2068,20539,0.025451053,425097,0.526762082,1.03E+11,12059.69571,0.117084424,29974.9148,0.29101859,4721.050361,0.04583544,5312.479906,61.04368535,807000,151.9064569,1
30,Ratchaburi,Ratchaburi,2016,0.28080639,128946,4125.753543,0.039670707,1000,10489,0.012965389,393641,0.486577256,1.04E+11,12754.14756,0.122636034,28001.3528,0.269243777,5173.580802,0.049745969,5312.479906,61.04368535,809000,152.2829289,1
30,Ratchaburi,Ratchaburi,2017,0.2750273,128919,3989.948379,0.037999508,222,15105,0.018625154,363641,0.448385943,1.05E+11,12804.78922,0.121950374,29297.00241,0.279019071,5302.56937,0.050500661,5312.479906,61.25754171,811000,152.6594009,1
30,Ratchaburi,Ratchaburi,2018,0.26904368,129518,4194.463037,0.039947267,4154,13480,0.016580566,394382,0.485094711,1.05E+11,14694.08926,0.139943707,27631.86724,0.26316064,5634.326247,0.05366025,5312.479906,61.4714041,813000,153.035873,1
30,Ratchaburi,Ratchaburi,2019,0.26544228,126288,3985.320187,0.038692429,1145,13709,0.016862239,432031,0.531403444,1.03E+11,15224.65811,0.147812215,26820.69098,0.260395058,6059.689197,0.058831934,5312.479906,61.68526737,813000,153.035873,1
30,Ratchaburi,Ratchaburi,2020,0.25944531,118431,3669.910428,0.038162245,0,11490,0.014150246,430941,0.530715517,96166000000,14695.86973,0.152817729,25419.03251,0.264324527,6165.698117,0.064115156,5312.479906,62.11298268,812000,152.847637,1
